model,base_id,split,arm,binding,n_tokens_bare,n_tokens_prompt,use_index,mutation_index,use_minus_mutation,use_token_id,scored_text_is_program,bare_prefix_matches_prompt,use_is_last_bare,use_token_identical,one_token_mutation,mutation_distance_ok,ok
deepseek-coder-6.7b,base_0201,test,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0201,test,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0201,test,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0202,test,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0202,test,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0202,test,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0202,test,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0203,calib,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0203,calib,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0203,calib,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0203,calib,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0204,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0204,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0204,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0204,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0205,test,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0205,test,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0205,test,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0205,test,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0206,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0206,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0206,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0206,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0207,test,ab,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0207,test,ab,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0207,test,ba,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0207,test,ba,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0208,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0208,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0208,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0208,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0209,calib,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0209,calib,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0209,calib,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0209,calib,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0210,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0210,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0210,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0210,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0211,calib,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0211,calib,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0211,calib,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0211,calib,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0212,test,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0212,test,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0212,test,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0212,test,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0213,calib,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0213,calib,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0213,calib,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0213,calib,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0214,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0214,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0214,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0214,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0215,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0215,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0215,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0215,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0216,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0216,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0216,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0216,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0217,calib,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0217,calib,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0217,calib,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0217,calib,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0218,calib,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0218,calib,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0218,calib,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0218,calib,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0219,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0219,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0219,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0219,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0220,calib,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0220,calib,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0220,calib,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0220,calib,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0221,calib,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0221,calib,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0221,calib,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0221,calib,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0222,test,ab,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0222,test,ab,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0222,test,ba,source,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0222,test,ba,target,16,21,15,9,6,259,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0223,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0223,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0223,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0223,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0224,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0224,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0224,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0224,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0225,calib,ab,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0225,calib,ab,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0225,calib,ba,source,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0225,calib,ba,target,16,21,15,9,6,286,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0226,calib,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0226,calib,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0226,calib,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0226,calib,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0227,calib,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0227,calib,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0227,calib,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0227,calib,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0228,calib,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0228,calib,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0228,calib,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0228,calib,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0229,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0229,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0229,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0229,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0230,calib,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0230,calib,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0230,calib,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0230,calib,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0231,calib,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0231,calib,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0231,calib,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0231,calib,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0232,test,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0232,test,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0232,test,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0232,test,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0233,test,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0233,test,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0233,test,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0233,test,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0234,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0234,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0234,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0234,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0235,test,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0235,test,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0235,test,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0235,test,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0236,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0236,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0236,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0236,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0237,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0237,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0237,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0237,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0238,test,ab,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0238,test,ab,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0238,test,ba,source,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0238,test,ba,target,16,21,15,9,6,270,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0239,test,ab,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0239,test,ab,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0239,test,ba,source,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0239,test,ba,target,16,21,15,9,6,320,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0240,calib,ab,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0240,calib,ab,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0240,calib,ba,source,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0240,calib,ba,target,16,21,15,9,6,521,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0241,calib,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0241,calib,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0241,calib,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0241,calib,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0242,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0242,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0242,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0242,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0243,calib,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0243,calib,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0243,calib,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0243,calib,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0244,calib,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0244,calib,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0244,calib,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0244,calib,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0245,test,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0245,test,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0245,test,ba,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0245,test,ba,target,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0246,calib,ab,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0246,calib,ab,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0246,calib,ba,source,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0246,calib,ba,target,16,21,15,9,6,263,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0247,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0247,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0247,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0247,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0248,calib,ab,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0248,calib,ab,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0248,calib,ba,source,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0248,calib,ba,target,16,21,15,9,6,353,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0249,calib,ab,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0249,calib,ab,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0249,calib,ba,source,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0249,calib,ba,target,16,21,15,9,6,291,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0250,test,ab,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0250,test,ab,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0250,test,ba,source,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0250,test,ba,target,16,21,15,9,6,265,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0251,calib,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0251,calib,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0251,calib,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0251,calib,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0252,test,ab,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0252,test,ab,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0252,test,ba,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0252,test,ba,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0253,calib,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0253,calib,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0253,calib,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0253,calib,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0254,test,ab,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0254,test,ab,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0254,test,ba,source,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0254,test,ba,target,16,21,15,9,6,528,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0255,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0255,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0255,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0255,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0256,test,ab,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0256,test,ab,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0256,test,ba,source,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0256,test,ba,target,16,21,15,9,6,1670,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0257,calib,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0257,calib,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0257,calib,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0257,calib,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0258,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0258,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0258,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0258,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0259,calib,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0259,calib,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0259,calib,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0259,calib,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0260,test,ab,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0260,test,ab,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0260,test,ba,source,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0260,test,ba,target,16,21,15,9,6,252,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0261,test,ab,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0261,test,ab,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0261,test,ba,source,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0261,test,ba,target,16,21,15,9,6,4652,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0262,test,ab,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0262,test,ab,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0262,test,ba,source,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0262,test,ba,target,16,21,15,9,6,427,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0263,test,ab,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0263,test,ab,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0263,test,ba,source,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0263,test,ba,target,16,21,15,9,6,460,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0264,calib,ab,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0264,calib,ab,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0264,calib,ba,source,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0264,calib,ba,target,16,21,15,9,6,258,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0265,test,ab,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0265,test,ab,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0265,test,ba,source,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0265,test,ba,target,16,21,15,9,6,2631,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0266,test,ab,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0266,test,ab,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0266,test,ba,source,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0266,test,ba,target,16,21,15,9,6,273,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0267,test,ab,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0267,test,ab,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0267,test,ba,source,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0267,test,ba,target,16,21,15,9,6,300,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0268,calib,ab,source,16,21,15,9,6,269,True,True,True,True,True,True,True
deepseek-coder-6.7b,base_0268,calib,ab,target,16,21,15,9,6,269,True,True,True,True,True,True,True
