pair_id,base_id,op_family,split,variant,answer_correct,logp_correct,logp_other,logit_diff,correct,argmax_token,argmax_is_correct,gates_required,gate_override,gate_override_reason
base_0104_sub_from,base_0104,sub_from,test,base,2,-2.2456226348876953,-1.7143725156784058,-0.5312501192092896,0,16,0,G0,False,
base_0104_sub_from,base_0104,sub_from,test,counter,1,-2.0010030269622803,-2.0635030269622803,0.0625,1,23,0,G0,False,
base_0104_mod,base_0104,mod,test,base,1,-1.5013415813446045,-1.5638415813446045,0.0625,1,18,0,G0,False,
base_0104_mod,base_0104,mod,test,counter,2,-1.8331687450408936,-1.5206687450408936,-0.3125,0,19,0,G0,False,
base_0105_sub_from,base_0105,sub_from,test,base,3,-1.9672929048538208,-2.2797927856445312,0.31249988079071045,1,20,0,G0,False,
base_0105_sub_from,base_0105,sub_from,test,counter,1,-2.067410469055176,-1.9424105882644653,-0.12499988079071045,0,20,0,G0,False,
base_0105_double_sub,base_0105,double_sub,test,base,5,-2.261786699295044,-3.011786699295044,0.75,1,16,0,G0,False,
base_0105_double_sub,base_0105,double_sub,test,counter,9,-3.0062079429626465,-2.1937079429626465,-0.8125,0,16,0,G0,False,
base_0105_mod,base_0105,mod,test,base,1,-2.059213638305664,-0.8717135190963745,-1.1875001192092896,0,18,0,G0,False,
base_0105_mod,base_0105,mod,test,counter,3,-1.3200732469558716,-1.5075732469558716,0.1875,1,18,1,G0,False,
base_0106_add,base_0106,add,test,base,9,-2.378572940826416,-1.7223230600357056,-0.6562498807907104,0,20,0,G0,False,
base_0106_add,base_0106,add,test,counter,7,-1.776856541633606,-3.2143564224243164,1.4374998807907104,1,21,0,G0,False,
base_0106_sub_from,base_0106,sub_from,test,base,1,-2.0207643508911133,-2.5520143508911133,0.53125,1,24,0,G0,False,
base_0106_sub_from,base_0106,sub_from,test,counter,3,-2.105936050415039,-2.168436050415039,0.0625,1,20,0,G0,False,
base_0106_double_sub,base_0106,double_sub,test,base,7,-3.1907684803009033,-2.5970184803009033,-0.59375,0,16,0,G0,False,
base_0106_double_sub,base_0106,double_sub,test,counter,3,-2.741663932800293,-3.179163932800293,0.4375,1,16,0,G0,False,
base_0106_mod,base_0106,mod,test,base,3,-2.058259963989258,-1.5270099639892578,-0.53125,0,15,0,G0,False,
base_0106_mod,base_0106,mod,test,counter,1,-1.6261168718338013,-1.1261168718338013,-0.5,0,18,0,G0,False,
base_0107_add,base_0107,add,test,base,9,-2.7053117752075195,-1.5490617752075195,-1.15625,0,21,0,G0,False,
base_0107_add,base_0107,add,test,counter,7,-1.6372249126434326,-3.6372249126434326,2.0,1,21,0,G0,False,
base_0107_sub_from,base_0107,sub_from,test,base,1,-2.042027473449707,-2.510777473449707,0.46875,1,24,0,G0,False,
base_0107_sub_from,base_0107,sub_from,test,counter,3,-2.199185371398926,-2.292935371398926,0.09375,1,20,0,G0,False,
base_0107_double_sub,base_0107,double_sub,test,base,9,-3.07258939743042,-2.51008939743042,-0.5625,0,16,0,G0,False,
base_0107_double_sub,base_0107,double_sub,test,counter,5,-2.2790896892547607,-2.9978396892547607,0.71875,1,16,0,G0,False,
base_0107_mod,base_0107,mod,test,base,3,-1.8942753076553345,-1.2067753076553345,-0.6875,0,16,0,G0,False,
base_0107_mod,base_0107,mod,test,counter,1,-1.6751465797424316,-0.8626465201377869,-0.8125000596046448,0,18,0,G0,False,
base_0108_add,base_0108,add,calib,base,7,-1.6030105352401733,-2.978010654449463,1.3750001192092896,1,21,0,G0,False,
base_0108_add,base_0108,add,calib,counter,9,-2.326592206954956,-1.670342206954956,-0.65625,0,22,0,G0,False,
base_0108_sub_from,base_0108,sub_from,calib,base,3,-2.673980712890625,-2.298980712890625,-0.375,0,24,0,G0,False,
base_0108_sub_from,base_0108,sub_from,calib,counter,1,-2.3563742637634277,-2.9188742637634277,0.5625,1,24,0,G0,False,
base_0108_double_sub,base_0108,double_sub,calib,base,3,-2.55576753616333,-2.86826753616333,0.3125,1,16,0,G0,False,
base_0108_double_sub,base_0108,double_sub,calib,counter,7,-2.9120545387268066,-2.5370545387268066,-0.375,0,16,0,G0,False,
base_0108_mod,base_0108,mod,calib,base,1,-1.4280810356140137,-1.3030810356140137,-0.125,0,18,0,G0,False,
base_0108_mod,base_0108,mod,calib,counter,3,-1.8596669435501099,-1.2346669435501099,-0.625,0,16,0,G0,False,
base_0109_add,base_0109,add,calib,base,8,-1.9711626768112183,-2.502412796020508,0.5312501192092896,1,22,0,G0,False,
base_0109_add,base_0109,add,calib,counter,9,-2.4298017024993896,-1.9923017024993896,-0.4375,0,22,0,G0,False,
base_0109_sub_from,base_0109,sub_from,calib,base,2,-2.53342866897583,-2.56467866897583,0.03125,1,20,0,G0,False,
base_0109_sub_from,base_0109,sub_from,calib,counter,1,-2.5677695274353027,-2.1927695274353027,-0.375,0,19,0,G0,False,
base_0109_mod,base_0109,mod,calib,base,0,-1.110429286956787,-1.360429286956787,0.25,1,15,1,G0,False,
base_0109_mod,base_0109,mod,calib,counter,1,-1.503047227859497,-1.003047227859497,-0.5,0,15,0,G0,False,
base_0110_add,base_0110,add,test,base,7,-1.7868452072143555,-3.6930952072143555,1.90625,1,20,0,G0,False,
base_0110_add,base_0110,add,test,counter,9,-2.8340468406677246,-1.3652969598770142,-1.4687498807907104,0,21,0,G0,False,
base_0110_sub_from,base_0110,sub_from,test,base,3,-2.3186488151550293,-2.0373988151550293,-0.28125,0,24,0,G0,False,
base_0110_sub_from,base_0110,sub_from,test,counter,1,-2.097649574279785,-2.285149574279785,0.1875,1,24,0,G0,False,
base_0110_double_sub,base_0110,double_sub,test,base,5,-2.1120166778564453,-3.1432666778564453,1.03125,1,16,0,G0,False,
base_0110_double_sub,base_0110,double_sub,test,counter,9,-3.1002588272094727,-2.1002588272094727,-1.0,0,16,0,G0,False,
base_0110_mod,base_0110,mod,test,base,1,-1.7494449615478516,-1.1869449615478516,-0.5625,0,18,0,G0,False,
base_0110_mod,base_0110,mod,test,counter,3,-1.3813153505325317,-1.4438153505325317,0.0625,1,17,0,G0,False,
base_0111_add,base_0111,add,test,base,9,-2.8331308364868164,-1.9581307172775269,-0.8750001192092896,0,21,0,G0,False,
base_0111_add,base_0111,add,test,counter,8,-2.2687535285949707,-3.0187535285949707,0.75,1,22,0,G0,False,
base_0111_sub_from,base_0111,sub_from,test,base,1,-2.0500309467315674,-2.3312809467315674,0.28125,1,19,0,G0,False,
base_0111_sub_from,base_0111,sub_from,test,counter,2,-2.5572304725646973,-2.0884804725646973,-0.46875,0,20,0,G0,False,
base_0111_mod,base_0111,mod,test,base,1,-1.329170823097229,-1.329170823097229,0.0,0,15,0,G0,False,
base_0111_mod,base_0111,mod,test,counter,0,-1.233218789100647,-1.358218789100647,0.125,1,15,1,G0,False,
base_0112_add,base_0112,add,test,base,8,-2.0848419666290283,-2.9910919666290283,0.90625,1,21,0,G0,False,
base_0112_add,base_0112,add,test,counter,9,-2.887195110321045,-2.168445110321045,-0.71875,0,22,0,G0,False,
base_0112_sub_from,base_0112,sub_from,test,base,2,-2.280067205429077,-1.9675672054290771,-0.3125,0,20,0,G0,False,
base_0112_sub_from,base_0112,sub_from,test,counter,1,-1.8217895030975342,-2.259289503097534,0.4375,1,16,1,G0,False,
base_0112_mod,base_0112,mod,test,base,1,-1.7065749168395996,-1.8315749168395996,0.125,1,18,0,G0,False,
base_0112_mod,base_0112,mod,test,counter,2,-1.7375242710113525,-1.6125242710113525,-0.125,0,18,0,G0,False,
base_0113_add,base_0113,add,test,base,7,-1.7587065696716309,-3.571206569671631,1.8125,1,21,0,G0,False,
base_0113_add,base_0113,add,test,counter,9,-3.101734161376953,-2.101734161376953,-1.0,0,20,0,G0,False,
base_0113_sub_from,base_0113,sub_from,test,base,3,-2.08673095703125,-2.14923095703125,0.0625,1,20,0,G0,False,
base_0113_sub_from,base_0113,sub_from,test,counter,1,-2.158794403076172,-2.502544403076172,0.34375,1,24,0,G0,False,
base_0113_double_sub,base_0113,double_sub,test,base,5,-2.4711551666259766,-2.9711551666259766,0.5,1,16,0,G0,False,
base_0113_double_sub,base_0113,double_sub,test,counter,9,-3.2044897079467773,-2.7357397079467773,-0.46875,0,16,0,G0,False,
base_0113_mod,base_0113,mod,test,base,1,-1.610469102859497,-1.360469102859497,-0.25,0,18,0,G0,False,
base_0113_mod,base_0113,mod,test,counter,3,-1.8344931602478027,-1.5844931602478027,-0.25,0,15,0,G0,False,
base_0114_add,base_0114,add,calib,base,9,-2.644195556640625,-2.081695556640625,-0.5625,0,22,0,G0,False,
base_0114_add,base_0114,add,calib,counter,8,-1.8236544132232666,-2.7611544132232666,0.9375,1,22,0,G0,False,
base_0114_sub_from,base_0114,sub_from,calib,base,1,-2.168397903442383,-2.605897903442383,0.4375,1,23,0,G0,False,
base_0114_sub_from,base_0114,sub_from,calib,counter,2,-2.7948365211486816,-2.0448365211486816,-0.75,0,20,0,G0,False,
base_0114_mod,base_0114,mod,calib,base,2,-1.7808654308319092,-1.6558654308319092,-0.125,0,19,0,G0,False,
base_0114_mod,base_0114,mod,calib,counter,1,-1.7515668869018555,-1.6890668869018555,-0.0625,0,18,0,G0,False,
base_0115_add,base_0115,add,test,base,9,-2.3857109546661377,-1.3232109546661377,-1.0625,0,22,0,G0,False,
base_0115_add,base_0115,add,test,counter,7,-1.3239946365356445,-3.4489946365356445,2.125,1,21,0,G0,False,
base_0115_sub_from,base_0115,sub_from,test,base,1,-2.3785314559936523,-2.9410314559936523,0.5625,1,24,0,G0,False,
base_0115_sub_from,base_0115,sub_from,test,counter,3,-2.5477705001831055,-2.5165205001831055,-0.03125,0,24,0,G0,False,
base_0115_double_sub,base_0115,double_sub,test,base,9,-2.962779998779297,-2.494029998779297,-0.46875,0,16,0,G0,False,
base_0115_double_sub,base_0115,double_sub,test,counter,5,-2.2002809047698975,-2.8877809047698975,0.6875,1,16,0,G0,False,
base_0115_mod,base_0115,mod,test,base,3,-1.966947317123413,-1.091947317123413,-0.875,0,16,0,G0,False,
base_0115_mod,base_0115,mod,test,counter,1,-1.6207181215286255,-0.9332181215286255,-0.6875,0,18,0,G0,False,
base_0116_add,base_0116,add,test,base,9,-2.8634467124938965,-2.0196967124938965,-0.84375,0,21,0,G0,False,
base_0116_add,base_0116,add,test,counter,8,-2.2432355880737305,-2.8057355880737305,0.5625,1,22,0,G0,False,
base_0116_sub_from,base_0116,sub_from,test,base,1,-2.3306832313537598,-1.7681832313537598,-0.5625,0,19,0,G0,False,
base_0116_sub_from,base_0116,sub_from,test,counter,2,-2.30239200592041,-2.02114200592041,-0.28125,0,20,0,G0,False,
base_0116_mod,base_0116,mod,test,base,2,-1.8071368932724,-1.5571368932724,-0.25,0,19,0,G0,False,
base_0116_mod,base_0116,mod,test,counter,1,-1.7019354104995728,-1.5144354104995728,-0.1875,0,17,0,G0,False,
base_0117_add,base_0117,add,test,base,7,-2.3884153366088867,-4.013415336608887,1.625,1,20,0,G0,False,
base_0117_add,base_0117,add,test,counter,9,-3.072965145111084,-1.6667150259017944,-1.4062501192092896,0,21,0,G0,False,
base_0117_sub_from,base_0117,sub_from,test,base,3,-2.3259902000427246,-2.1384902000427246,-0.1875,0,20,0,G0,False,
base_0117_sub_from,base_0117,sub_from,test,counter,1,-2.145866870880127,-2.270866870880127,0.125,1,24,0,G0,False,
base_0117_double_sub,base_0117,double_sub,test,base,5,-2.6057651042938232,-3.1682651042938232,0.5625,1,16,0,G0,False,
base_0117_double_sub,base_0117,double_sub,test,counter,9,-3.014266014099121,-2.670516014099121,-0.34375,0,16,0,G0,False,
base_0117_mod,base_0117,mod,test,base,1,-1.9513885974884033,-0.9513885378837585,-1.0000000596046448,0,18,0,G0,False,
base_0117_mod,base_0117,mod,test,counter,3,-1.3911771774291992,-1.4536771774291992,0.0625,1,18,1,G0,False,
base_0118_add,base_0118,add,test,base,8,-2.400846481323242,-3.088346481323242,0.6875,1,22,0,G0,False,
base_0118_add,base_0118,add,test,counter,9,-2.808339834213257,-2.245839834213257,-0.5625,0,21,0,G0,False,
base_0118_sub_from,base_0118,sub_from,test,base,2,-2.321613311767578,-1.8841133117675781,-0.4375,0,16,0,G0,False,
base_0118_sub_from,base_0118,sub_from,test,counter,1,-1.9909329414367676,-2.1159329414367676,0.125,1,19,0,G0,False,
base_0118_mod,base_0118,mod,test,base,1,-1.9803187847137451,-1.8240687847137451,-0.15625,0,18,0,G0,False,
base_0118_mod,base_0118,mod,test,counter,2,-1.8433518409729004,-1.7808518409729004,-0.0625,0,18,0,G0,False,
base_0119_add,base_0119,add,test,base,9,-2.7001004219055176,-1.5751005411148071,-1.1249998807907104,0,21,0,G0,False,
base_0119_add,base_0119,add,test,counter,7,-1.6336077451705933,-3.289857864379883,1.6562501192092896,1,21,0,G0,False,
base_0119_sub_from,base_0119,sub_from,test,base,1,-2.290839195251465,-2.384589195251465,0.09375,1,24,0,G0,False,
base_0119_sub_from,base_0119,sub_from,test,counter,3,-2.423962116241455,-2.330212116241455,-0.09375,0,20,0,G0,False,
base_0119_double_sub,base_0119,double_sub,test,base,7,-2.758366107940674,-2.664616107940674,-0.09375,0,16,0,G0,False,
base_0119_double_sub,base_0119,double_sub,test,counter,3,-2.5941970348358154,-2.9066970348358154,0.3125,1,16,0,G0,False,
base_0119_mod,base_0119,mod,test,base,3,-1.7651880979537964,-1.2026880979537964,-0.5625,0,16,0,G0,False,
base_0119_mod,base_0119,mod,test,counter,1,-1.3166084289550781,-1.1291084289550781,-0.1875,0,18,0,G0,False,
