model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-6.7b,base_0377,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4797077178955078,-1.7516307830810547,0.2719230651855469,0.2719230651855469,1,1,2291,1,33,"
# Question: is the c returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7393139600753784,-1.5616730451583862,-0.1776409149169922,0.1776409149169922,0,1,5160,1,33,"
# Question: is the c returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.2323048114776611,-2.3806488513946533,1.1483440399169922,1.1483440399169922,1,1,2291,1,33,"
# Question: is the c returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7813173532485962,-1.5515447854995728,-0.22977256774902344,0.22977256774902344,0,1,5160,1,33,"
# Question: is the c returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.215888261795044,-2.4478695392608643,1.2319812774658203,1.2319812774658203,1,1,2291,1,33,"
# Question: is the c returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8192560076713562,-1.733247995376587,0.9139919877052307,-0.9139919877052307,1,0,5336,1,34,"
# Question: is c shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.6898545622825623,-1.935957908630371,1.2461033463478088,1.2461033463478088,1,1,5336,1,34,"
# Question: is c shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.812589704990387,-1.7102775573730469,0.8976878523826599,-0.8976878523826599,1,0,5336,1,34,"
# Question: is c shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.6977357268333435,-1.8927984237670898,1.1950626969337463,1.1950626969337463,1,1,5336,1,34,"
# Question: is c shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.6367268562316895,-1.03745698928833,-0.5992698669433594,0.5992698669433594,0,1,5336,1,36,"
# Question: does f return the c from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5316777229309082,-1.0618577003479004,-0.4698200225830078,-0.4698200225830078,0,0,5336,1,36,"
# Question: does f return the c from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.6527122259140015,-1.0268043279647827,-0.6259078979492188,0.6259078979492188,0,1,5336,1,36,"
# Question: does f return the c from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.538668155670166,-1.0542798042297363,-0.4843883514404297,-0.4843883514404297,0,0,5336,1,36,"
# Question: does f return the c from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0377,test,ab,source,ab_source,value,direct,value/direct,value,outer,22,20,-3.1798689365386963,-0.06370383501052856,-3.1161651015281677,3.1161651015281677,0,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0377,test,ab,target,ab_target,value,direct,value/direct,value,inner,22,20,-0.0323885902762413,-4.033466339111328,4.001077748835087,4.001077748835087,1,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0377,test,ba,source,ba_source,value,direct,value/direct,value,outer,20,22,-3.213181972503662,-0.07100065797567368,-3.1421813145279884,3.1421813145279884,0,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0377,test,ba,target,ba_target,value,direct,value/direct,value,inner,20,22,-0.033289652317762375,-4.113028049468994,4.079738397151232,4.079738397151232,1,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.09481143951416,-2.2437191009521484,-1.8510923385620117,1.8510923385620117,0,1,359,0,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.2309980392456055,-2.658005714416504,-0.5729923248291016,-0.5729923248291016,0,0,359,0,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.161575794219971,-2.209878444671631,-1.9516973495483398,1.9516973495483398,0,1,359,0,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4415407180786133,-2.579493522644043,-0.8620471954345703,-0.8620471954345703,0,0,359,0,35,"
# Question: does f return the s assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.6428589820861816,-2.433790683746338,-0.20906829833984375,0.20906829833984375,0,1,359,0,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.079343795776367,-3.023193359375,0.9438495635986328,0.9438495635986328,1,1,359,0,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.683549642562866,-2.4150407314300537,-0.2685089111328125,0.2685089111328125,0,1,359,0,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.1538100242614746,-2.9551539421081543,0.8013439178466797,0.8013439178466797,1,1,359,0,35,"
# Question: does f return the s assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5230115652084351,-1.1359456777572632,0.6129341125488281,-0.6129341125488281,1,0,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3712858259677887,-1.51834237575531,1.1470565497875214,1.1470565497875214,1,1,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5646315217018127,-1.0610551834106445,0.4964236617088318,-0.4964236617088318,1,0,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.43237006664276123,-1.3424500226974487,0.9100799560546875,0.9100799560546875,1,1,9526,1,35,"
# Question: does f return the inner s or the outer s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.48408442735671997,-1.1984283924102783,0.7143439650535583,-0.7143439650535583,1,0,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.16919642686843872,-2.4488728046417236,2.279676377773285,2.279676377773285,1,1,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.4910454750061035,-1.1783051490783691,0.6872596740722656,-0.6872596740722656,1,0,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.18827711045742035,-2.2793166637420654,2.091039553284645,2.091039553284645,1,1,9526,1,35,"
# Question: does f return the outer s or the inner s? Answer: the"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9985942840576172,-1.1431922912597656,-0.8554019927978516,0.8554019927978516,0,1,5160,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.3976114988327026,-1.6609820127487183,0.2633705139160156,0.2633705139160156,1,1,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.0300028324127197,-1.177429437637329,-0.8525733947753906,0.8525733947753906,0,1,5160,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.349792718887329,-1.7478296756744385,0.3980369567871094,0.3980369567871094,1,1,2291,1,33,"
# Question: is the s returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.5788370370864868,-1.5216203927993774,-0.057216644287109375,0.057216644287109375,0,1,5160,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1265084743499756,-2.403489828109741,1.2769813537597656,1.2769813537597656,1,1,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.6177003383636475,-1.5485379695892334,-0.06916236877441406,0.06916236877441406,0,1,5160,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.0875242948532104,-2.552593231201172,1.4650689363479614,1.4650689363479614,1,1,2291,1,33,"
# Question: is the s returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8714603781700134,-1.7528061866760254,0.881345808506012,-0.881345808506012,1,0,5336,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.6849519610404968,-1.9917662143707275,1.3068142533302307,1.3068142533302307,1,1,5336,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8290616273880005,-1.7086697816848755,0.879608154296875,-0.879608154296875,1,0,5336,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.6927192807197571,-1.9117801189422607,1.2190608382225037,1.2190608382225037,1,1,5336,1,34,"
# Question: is s shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.599811315536499,-1.2243402004241943,-0.3754711151123047,0.3754711151123047,0,1,5336,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5480225086212158,-1.1732113361358643,-0.37481117248535156,-0.37481117248535156,0,0,5336,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.5660927295684814,-1.1343262195587158,-0.4317665100097656,0.4317665100097656,0,1,5336,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.506758689880371,-1.131962776184082,-0.37479591369628906,-0.37479591369628906,0,0,5336,1,36,"
# Question: does f return the s from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0378,test,ab,source,ab_source,value,direct,value/direct,value,outer,22,20,-1.8936067819595337,-0.2540785074234009,-1.6395282745361328,1.6395282745361328,0,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0378,test,ab,target,ab_target,value,direct,value/direct,value,inner,22,20,-0.027679288759827614,-4.361236572265625,4.333557283505797,4.333557283505797,1,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0378,test,ba,source,ba_source,value,direct,value/direct,value,outer,20,22,-2.0872902870178223,-0.2513624429702759,-1.8359278440475464,1.8359278440475464,0,1,22,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0378,test,ba,target,ba_target,value,direct,value/direct,value,inner,20,22,-0.05012289807200432,-3.592284917831421,3.5421620197594166,3.5421620197594166,1,1,20,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.017488479614258,-2.199976921081543,-1.8175115585327148,1.8175115585327148,0,1,359,0,35,"
# Question: does f return the k assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4379897117614746,-2.818223476409912,-0.6197662353515625,-0.6197662353515625,0,0,207,0,35,"
# Question: does f return the k assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.108658790588379,-2.498478889465332,-1.6101799011230469,1.6101799011230469,0,1,359,0,35,"
# Question: does f return the k assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4637675285339355,-3.129936695098877,-0.3338308334350586,-0.3338308334350586,0,0,359,0,35,"
# Question: does f return the k assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.654696464538574,-2.399653434753418,-0.25504302978515625,0.25504302978515625,0,1,359,0,35,"
# Question: does f return the k assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.368713140487671,-2.9067819118499756,0.5380687713623047,0.5380687713623047,1,1,359,0,35,"
# Question: does f return the k assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.849980354309082,-2.5400800704956055,-0.30990028381347656,0.30990028381347656,0,1,359,0,35,"
# Question: does f return the k assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.4803690910339355,-3.066384792327881,0.5860157012939453,0.5860157012939453,1,1,359,0,35,"
# Question: does f return the k assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.4888647794723511,-1.185418963432312,0.6965541839599609,-0.6965541839599609,1,0,9526,1,35,"
# Question: does f return the inner k or the outer k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3003375232219696,-1.7097365856170654,1.4093990623950958,1.4093990623950958,1,1,9526,1,35,"
# Question: does f return the inner k or the outer k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.4846409857273102,-1.2027233839035034,0.7180823981761932,-0.7180823981761932,1,0,9526,1,35,"
# Question: does f return the inner k or the outer k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.2649296224117279,-1.8920544385910034,1.6271248161792755,1.6271248161792755,1,1,9526,1,35,"
# Question: does f return the inner k or the outer k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5878124833106995,-1.0020160675048828,0.41420358419418335,-0.41420358419418335,1,0,9526,1,35,"
# Question: does f return the outer k or the inner k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.22801628708839417,-1.9998096227645874,1.7717933356761932,1.7717933356761932,1,1,9526,1,35,"
# Question: does f return the outer k or the inner k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5814490914344788,-1.0209097862243652,0.4394606947898865,-0.4394606947898865,1,0,9526,1,35,"
# Question: does f return the outer k or the inner k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.19508342444896698,-2.2358720302581787,2.0407886058092117,2.0407886058092117,1,1,9526,1,35,"
# Question: does f return the outer k or the inner k? Answer: the"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.177225112915039,-1.1619110107421875,-1.0153141021728516,1.0153141021728516,0,1,5160,1,33,"
# Question: is the k returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4698995351791382,-1.6381276845932007,0.1682281494140625,0.1682281494140625,1,1,2291,1,33,"
# Question: is the k returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.100778341293335,-1.1679227352142334,-0.9328556060791016,0.9328556060791016,0,1,5160,1,33,"
# Question: is the k returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.5411397218704224,-1.595647931098938,0.054508209228515625,0.054508209228515625,1,1,2291,1,33,"
# Question: is the k returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7279034852981567,-1.4960461854934692,-0.2318572998046875,0.2318572998046875,0,1,5160,1,33,"
# Question: is the k returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.210409164428711,-2.2785568237304688,1.0681476593017578,1.0681476593017578,1,1,2291,1,33,"
# Question: is the k returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7152185440063477,-1.4581937789916992,-0.25702476501464844,0.25702476501464844,0,1,5160,1,33,"
# Question: is the k returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.2743337154388428,-2.159868001937866,0.8855342864990234,0.8855342864990234,1,1,2291,1,33,"
# Question: is the k returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8725883960723877,-1.5927422046661377,0.72015380859375,-0.72015380859375,1,0,5336,1,34,"
# Question: is k shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7865074872970581,-1.6829098463058472,0.8964023590087891,0.8964023590087891,1,1,5336,1,34,"
# Question: is k shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8765234351158142,-1.6752028465270996,0.7986794114112854,-0.7986794114112854,1,0,5336,1,34,"
# Question: is k shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.7860884070396423,-1.703498363494873,0.9174099564552307,0.9174099564552307,1,1,5336,1,34,"
# Question: is k shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.618685245513916,-1.1277642250061035,-0.4909210205078125,0.4909210205078125,0,1,5336,1,36,"
# Question: does f return the k from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5064030885696411,-1.0831776857376099,-0.42322540283203125,-0.42322540283203125,0,0,5336,1,36,"
# Question: does f return the k from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.674889326095581,-1.1216647624969482,-0.5532245635986328,0.5532245635986328,0,1,5336,1,36,"
# Question: does f return the k from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.485991358757019,-1.088450312614441,-0.3975410461425781,-0.3975410461425781,0,0,5336,1,36,"
# Question: does f return the k from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0379,test,ab,source,ab_source,value,direct,value/direct,value,outer,17,21,-2.724426746368408,-0.17487774789333344,-2.5495489984750748,2.5495489984750748,0,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0379,test,ab,target,ab_target,value,direct,value/direct,value,inner,17,21,-0.04503525048494339,-4.277003288269043,4.2319680377841,4.2319680377841,1,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0379,test,ba,source,ba_source,value,direct,value/direct,value,outer,21,17,-2.9767580032348633,-0.13000765442848206,-2.8467503488063812,2.8467503488063812,0,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0379,test,ba,target,ba_target,value,direct,value/direct,value,inner,21,17,-0.045708753168582916,-3.9073400497436523,3.8616312965750694,3.8616312965750694,1,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.124990940093994,-2.564699649810791,-1.5602912902832031,1.5602912902832031,0,1,359,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.5479955673217773,-2.8466291427612305,-0.7013664245605469,-0.7013664245605469,0,0,207,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.007585525512695,-2.49328351020813,-1.5143020153045654,1.5143020153045654,0,1,359,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.632052183151245,-2.7507007122039795,-0.8813514709472656,-0.8813514709472656,0,0,359,0,35,"
# Question: does f return the o assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.7213525772094727,-2.562514305114746,-0.15883827209472656,0.15883827209472656,0,1,359,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.2520627975463867,-3.0204896926879883,0.7684268951416016,0.7684268951416016,1,1,207,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.663949966430664,-2.53662109375,-0.12732887268066406,0.12732887268066406,0,1,359,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.257319450378418,-2.9808549880981445,0.7235355377197266,0.7235355377197266,1,1,207,0,35,"
# Question: does f return the o assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.48936933279037476,-1.239180564880371,0.7498112320899963,-0.7498112320899963,1,0,9526,1,35,"
# Question: does f return the inner o or the outer o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.34740275144577026,-1.6871588230133057,1.3397560715675354,1.3397560715675354,1,1,9526,1,35,"
# Question: does f return the inner o or the outer o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.4943804144859314,-1.2252936363220215,0.7309132218360901,-0.7309132218360901,1,0,9526,1,35,"
# Question: does f return the inner o or the outer o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3586813509464264,-1.6263281106948853,1.2676467597484589,1.2676467597484589,1,1,9526,1,35,"
# Question: does f return the inner o or the outer o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.3742510676383972,-1.5620791912078857,1.1878281235694885,-1.1878281235694885,1,0,9526,1,35,"
# Question: does f return the outer o or the inner o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.23537936806678772,-2.173358201980591,1.937978833913803,1.937978833913803,1,1,9526,1,35,"
# Question: does f return the outer o or the inner o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.39772918820381165,-1.475428819656372,1.0776996314525604,-1.0776996314525604,1,0,9526,1,35,"
# Question: does f return the outer o or the inner o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.23790931701660156,-2.1396560668945312,1.9017467498779297,1.9017467498779297,1,1,9526,1,35,"
# Question: does f return the outer o or the inner o? Answer: the"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.036879062652588,-1.2288918495178223,-0.8079872131347656,0.8079872131347656,0,1,5160,1,33,"
# Question: is the o returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.529756784439087,-1.607097864151001,0.07734107971191406,0.07734107971191406,1,1,2291,1,33,"
# Question: is the o returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-2.0398290157318115,-1.216275930404663,-0.8235530853271484,0.8235530853271484,0,1,5160,1,33,"
# Question: is the o returned by f local or global? Answer:"
