model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999996096505189,0.9999992018338031,0.16082871940694404,0.00851516134567687,-1.0313656694970201,0.5739993729083706,-0.2721073456621397,0.06344333208807494,0.4566497993139366,-1.3945090371188926,1.4345452593983334,-0.45736629658864947,0.1693438807526209,0.00851516134567687,-0.28802241583602856,0.6267101773412704,0.46588145793432634
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999995943508041,0.9999997717743533,0.12178964825809606,-0.361297968429866,-0.9289758315411943,-0.23356223158505462,0.1099139069898285,0.1103196554503535,0.2905560533078594,-0.41357746887895297,1.3048344138524794,-1.162538063126249,-0.23950832017176996,-0.361297968429866,-1.4020463832980188,0.923029742954479,0.8012400946963829
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999997466504134,1.000000406911858,0.2250468729453401,0.4857479824245607,-0.173013445434893,-0.37916188052292765,-0.19405320308503232,0.11367534689654019,0.9695125161215732,-1.1398892055246215,0.09213567644090481,-0.5521753259578206,0.7107948553699007,0.4857479824245607,0.15861952941208013,1.2629701813277214,1.0379233083823813
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999996612900408,1.0000008254196497,0.13462282122123426,0.6536345934908689,-0.3386009409590197,-0.4313578200858664,-0.21728868276592286,0.18871733487402476,0.5588624125657796,-1.2454127057688797,0.69682415155739,-0.7699587610448861,0.7882574147121032,0.6536345934908689,0.018298653667217113,1.5582161757569892,1.423593354535755
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999994728143373,1.0000001728848307,0.05046675398613539,0.6156277019034653,-0.4696824395417153,-0.25987991353418854,-0.1636553368765378,0.11740173844781582,0.4037203641985759,-1.524542516750945,1.230544348237888,-0.7295623530759038,0.6660944558896006,0.6156277019034653,-0.06346789718630319,1.3956568089655044,1.3451900549793692
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.9999996439903384,1.0000007885234963,0.13230597388660867,0.7589568975065211,-0.7197084548699739,-0.25762456096005404,-0.2073386933253816,0.09334156589828432,0.5597300911593951,-1.878942594564207,1.519280919801966,-0.9773330158300281,0.8912628713931299,0.7589568975065211,-0.08607014443689825,1.868595887223158,1.7362899133365493
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999994536936139,1.0000008749659122,0.14990670197300293,0.8233295407552228,-0.9120266070295063,-0.2597363484650892,-0.2625330055047217,0.06546473102427437,0.37323107965112307,-1.3334908050169345,1.3558561338849269,-1.1717629554945954,0.9732362427282257,0.8233295407552228,-0.1985267127663697,2.144999198222821,1.9950924962498182
deepseek-coder-1.3b,base_0188,base_0064,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999994637092309,1.0000013451283176,0.1152121473315787,-0.008817476440870789,-0.8066863327412662,-0.5374552495107814,0.10654903287734035,0.09930808497219686,0.22308980829117864,-0.3761209186892903,1.1849227853290014,-1.3441415822520475,0.1063946708907079,-0.008817476440870789,-1.2377469113613397,1.4505362531427555,1.3353241058111767
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,0.9999992841449398,1.000000003604025,0.09397733890459033,-0.044298246281047504,0.4921417718739589,-0.036792125343670906,-0.17295580693387627,0.02240523947978274,0.13872632096322193,-0.7459416909128275,0.25273791770895343,0.4553496465302881,0.049679092623542837,-0.044298246281047504,0.5050287391538308,-0.4056705539067452,-0.4996478928113356
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.999999324859956,0.9999999636594158,0.13965662022577058,-0.006417103533875146,0.0531594674723507,0.009154057285012389,-0.10246093757190065,0.03681218202370113,0.23054586849573602,-0.8146721327996844,0.45422261720234924,0.06231352475736307,0.13323951669189543,-0.006417103533875146,0.1955530414492585,0.07092599193453236,-0.06873062829123822
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999990653776887,0.9999999885872546,0.06843812926020128,0.10723055013823804,-0.10920505270654543,0.13901325444662405,0.05556137951401471,0.042951041624049106,0.17976112354793017,-1.095111638918361,0.611362136303415,0.029808201740078616,0.17566867939843933,0.10723055013823804,0.20547688113851792,0.14586047765836072,0.07742234839815942
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999994664509821,0.9999999960956397,0.11472981817502058,0.08104741015328856,-0.25289482306873623,0.13702361363080534,-0.10990769047726165,0.02742382854844545,0.2965734714155841,-0.928453170746768,0.6344580720142792,-0.11587120943793089,0.19577722832830913,0.08104741015328856,0.07990601889037824,0.31164843776624,0.19691861959121945
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999998881856274,1.0000000058565401,0.14081476087073239,0.11815850179502341,-0.31261136118311056,0.049430342850903516,-0.25077935297014775,0.045021832220206955,0.21149068693759393,-0.6241292178419012,0.6226039249916124,-0.2631810183322071,0.2589732626657558,0.11815850179502341,-0.004207755666451318,0.5221542809979629,0.3813395201272305
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999997083103319,0.9999998774631539,0.13909364969453816,0.046899175505158715,-0.3048178593158932,-0.3021302140394683,0.05279096499714112,0.03010243974817227,0.07707266686097343,-0.4333382298365327,0.6943275755387324,-0.6069480733553615,0.1859928251996969,0.046899175505158715,-0.4209552481556647,0.7929408985550583,0.6538472488605203
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999993090663347,1.000000088487749,0.11592214718294909,-0.4347511202542343,1.0664085623044042,0.35783114946577077,-0.2946515486377853,0.05188329058929668,0.24770236338080218,-1.290560477792904,0.1802164131831149,1.4242397117701748,-0.31882897307128516,-0.4347511202542343,1.1054107386988898,-1.74306868484146,-1.858990832024409
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999994266335814,0.9999999504710211,0.19029513635011794,-0.42679583953564443,0.3184142485159197,0.57993548955624,-0.19191310917730361,0.0738930439607801,0.3617579131929929,-1.3992451513919788,0.4936587923663159,0.8983497380721597,-0.2365007031855265,-0.42679583953564443,0.6618490348866332,-1.134850441257686,-1.325145577607804
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999987628308191,1.0000001522110085,0.10425415675275511,-0.3676849415626319,-0.09757917166545446,0.9673086360465634,0.07329043173175741,0.06731254957679562,0.2493829738305486,-1.8185226628679012,0.8222394175377568,0.8697294643811089,-0.2634307848098768,-0.3676849415626319,0.6062986795712322,-1.1331602491909858,-1.2374144059437406
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.9999989853042246,1.0000000055871106,0.17197119880496306,-0.432021360561996,-0.38225986068941287,1.053210007223747,-0.21037930886255135,0.042080521339398554,0.41190434661859454,-1.5316625601768163,0.8771580365869593,0.6709501465343342,-0.260050161757033,-0.432021360561996,0.41089998477730116,-0.9310003082913672,-1.1029715070963302
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999995423921015,0.9999999833896718,0.21454777462666308,-0.5494622960415388,-0.49048354118252696,0.9652101429847187,-0.4017274604569398,0.07065954753755484,0.28325236997056036,-1.0086403164437168,0.9166442200027957,0.4747266018021918,-0.33491452141487577,-0.5494622960415388,0.13981208038731596,-0.8096411232170675,-1.0241888978437306
deepseek-coder-1.3b,base_0189,base_0047,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999994067375858,0.9999999190624003,0.20599310778786756,-0.46241724069250223,-0.49774935043580165,-0.1950124226620465,0.06590363817866002,0.045574275377879156,0.07773739085222106,-0.28666149547110453,1.0466326093896416,-0.6927617730978481,-0.2564241329046347,-0.46241724069250223,-0.9491859060024829,0.4363376401932134,0.23034453240534591
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,0.9999997885740441,0.9999997807672387,0.010949456883917867,0.05087480838407382,0.04373255998588829,-0.031170335292070684,-0.02261349347463544,-0.005675787840019228,-0.0876030905807146,-0.002259422595523586,0.04376529672227791,0.01256222469381757,0.06182426526799169,0.05087480838407382,0.0743864899618093,0.04926204057417412,0.03831258369025625
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999998516538527,0.9999998165311474,0.0001657090865260953,0.06596714594552114,-0.036752184106114555,-0.029403169098746563,-0.0026828568785253436,-0.013633670051201646,-0.05064051880445809,0.004255683988549919,0.06272382479574379,-0.06615535320486116,0.06613285503204723,0.06596714594552114,-2.2498172813967265e-05,0.1322882082369084,0.1321224991503823
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999996902293299,0.9999999009339726,-0.008688438393347084,0.10093267920267189,-0.02449369987892186,-0.05529786237068827,0.03234419015635334,-0.0019903115130109304,-0.03505949210811627,-0.004649219177280728,-0.0030976352130175355,-0.07979156224961015,0.09224424080932479,0.10093267920267189,0.012452678559714714,0.17203580305893496,0.18072424145228205
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999997795359525,0.9999999964236091,0.004575124922906399,0.07137693797914493,-0.01971991628621106,-0.07258576366291461,-0.01004738622813037,0.0007102872073981872,-0.03293466962572112,0.022207881697750065,0.036417720883434104,-0.09230567994912564,0.07595206290205132,0.07137693797914493,-0.016353617047074276,0.16825774285117695,0.16368261792827057
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999997731835987,0.9999999365190617,-0.005241728840699496,0.07081390080323566,-0.002335784270257185,-0.09032150377705457,-0.026230375626664113,0.009405640187988102,-0.044309609442461706,0.05902645281565111,0.029193171485725387,-0.09265728804731177,0.06557217196253616,0.07081390080323566,-0.02708511608477565,0.15822946000984794,0.16347118885054743
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999998202657512,0.9999999442083021,-0.003364154345298434,0.041526584608104,0.0009544085391741397,-0.0459706411305931,0.022229543577338653,0.00010136569939830182,-0.05436865914201322,0.027994754798014942,0.010896921338425703,-0.04501623259141896,0.038162430262805566,0.041526584608104,-0.0068538023286134064,0.08317866285422452,0.08654281719952296
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999997834548593,1.0000002129090355,0.006225363330466915,-0.04194147781490477,0.12595080777653112,0.029541732688412287,-0.026469122620213545,-0.007499624848536324,-0.07806405162578146,-0.010920549533731172,0.0031773521019333173,0.15549254046494343,-0.03571611448443787,-0.04194147781490477,0.11977642598050559,-0.1912086549493813,-0.1974340182798482
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999997721299945,1.0000000008805172,-0.0034390508741194564,-0.04063983570734826,0.014141462174791841,0.05768434617190602,-0.0062428223925204696,-0.014370258116436389,-0.04367030740091739,-0.0030264471963497575,0.03956314209151651,0.07182580834669783,-0.04407888658146772,-0.04063983570734826,0.027746921765230137,-0.11590469492816555,-0.11246564405404609
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999996783934518,1.0000000855862623,-0.012231233117020032,-0.040594137676098874,-0.005998368398248077,0.07560391728324034,0.03421836256792161,-0.0013779148971417876,-0.03851074745754509,-0.007258372149329229,-0.0038510989629681747,0.06960554888499229,-0.052825370793118914,-0.040594137676098874,0.016780178091873377,-0.1224309196781112,-0.11019968656109116
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.9999996713337957,1.000000035572891,0.0011430346512941465,-0.08094134242919218,-0.015173344127180605,0.06587804314583354,-0.008536735896178729,0.0021389854878289083,-0.035361743918692096,0.035591994669599725,0.03526147265578245,0.05070469901865293,-0.07979830777789804,-0.08094134242919218,-0.02909360875924516,-0.13050300679655097,-0.1316460414478451
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999995991684241,1.0000001558515272,-0.006861871125278054,-0.09129714224346036,-0.0048702809651070544,0.07758434671985348,-0.026564058704032858,0.011551412208385393,-0.04623885453240539,0.05119682741613585,0.03550017790901233,0.07271406575474643,-0.09815901336873842,-0.09129714224346036,-0.025444947613991964,-0.17087307912348484,-0.1640112079982068
deepseek-coder-1.3b,base_0190,base_0113,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999997219279966,0.9999998895831553,-0.0030786997435957673,-0.04385807546201405,-0.0038793466754568906,0.013666182663340569,0.024023730735690446,0.0012119233220348371,-0.06117835168946478,0.056286490769287933,0.016806313735336347,0.009786835987883657,-0.04693677520560981,-0.04385807546201405,-0.037149939217726136,-0.056723611193493464,-0.053644911449897706
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,0.9999995510921397,1.0000001220418548,0.01635808760467293,-0.004287711623219698,0.1321523731565197,0.017236613869831933,-0.024493178672180475,-0.011321515205713492,-0.05685497659736776,-0.09797501218657895,0.02918589060375082,0.14938898702635162,0.012070375981453232,-0.004287711623219698,0.16145936300780483,-0.1373186110448984,-0.1536766986495713
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999996888571825,0.9999998383508941,0.013198598098031861,0.0036934884560401032,0.006053504779143071,0.023597804773164685,-0.024228388914664195,-0.0006509381757380207,-0.00969461578121538,-0.09590934760351416,0.08394004386246366,0.02965130955230777,0.016892086554071956,0.0036934884560401032,0.04654339610637975,-0.012759222998235814,-0.025957821096267666
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999995338213036,0.9999998821442774,0.007518238250395992,0.0335783680234107,-0.026561365082081484,0.007242174649576383,0.00501459559196623,-0.0011206612931079197,0.011450354988969888,-0.10745411472144278,0.07033275791528686,-0.01931919043250513,0.041096606273806686,0.0335783680234107,0.02177741584130155,0.060415796706311815,0.05289755845591583
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999996814936477,0.9999998898725215,0.015103793461989427,0.04153145170627022,-0.0402075675753035,-0.0017824740692581331,0.00910457279323092,0.007638120632877761,0.01724443942440293,-0.13338931091158757,0.08475718291625173,-0.041990041644561604,0.05663524516825965,0.04153145170627022,0.014645203523698025,0.09862528681282126,0.08352149335083182
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999997432134579,0.9999999182094165,0.017007619570481032,0.06314172757805231,-0.037687004674224506,-0.05134633180932219,-0.0038417962306164302,0.013936123687650924,0.018221616673166283,-0.09927377069771803,0.07984199089848942,-0.08903333648354667,0.08014934714853333,0.06314172757805231,-0.008883989335013331,0.16918268363208,0.15217506406159897
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999999392173671,1.0000000157784983,0.002180679405499601,0.03692574224643376,-0.03837877130053327,-0.06733760905885237,0.0465863091465673,0.003545962970410434,0.0006545371941064915,-0.05796325875292441,0.0737864847104238,-0.10571638035938563,0.03910642165193337,0.03692574224643376,-0.06660995870745229,0.144822802011319,0.14264212260581938
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,0.9999993750964735,0.9999998802450429,0.014547627987010446,-0.06922959711413076,0.21803721263982356,0.10184560646438266,-0.032419417693598025,-0.014791672834914124,-0.05330048803302031,-0.13839663312341283,-0.026292133143571206,0.31988281910420624,-0.05468196912712032,-0.06922959711413076,0.2652008499770859,-0.37456478823132655,-0.38911241621833703
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.9999995197936793,0.9999998324704591,0.009473703445982131,-0.06841936273905795,0.06191340852947458,0.13587811386485704,-0.033778337098840955,-0.004109969321582616,-0.005827118512752805,-0.1336069009287803,0.038476775437480626,0.19779152239433162,-0.05894565929307581,-0.06841936273905795,0.13884586310125585,-0.25673718168740745,-0.2662108851333896
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.999999529140761,0.9999999557288854,0.00567187409041541,-0.060674509779223736,-0.013192328897145528,0.168551372547896,-0.004745450265844473,-0.0008725908074279564,3.899187801744558e-05,-0.157245659342159,0.06246872716359643,0.15535904365075048,-0.05500263568880833,-0.060674509779223736,0.10035640796194217,-0.21036167933955882,-0.2160335534299742
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.9999996649655414,0.9999999429889965,0.013122336749206659,-0.0626897141589097,-0.04940134374179114,0.17513776974851075,0.008174666600648025,0.009783712109070723,0.010170118985439923,-0.18734354397546787,0.08304627570674764,0.12573642600671958,-0.04956737740970304,-0.0626897141589097,0.07616904859701656,-0.17530380341642263,-0.18842614016562928
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999994730582709,0.9999999477664547,0.01620464637019409,-0.059432812773588625,-0.05245667781293872,0.16816856030264782,-0.008891434912212497,0.014884587933115201,0.010804138525274981,-0.1768844086248098,0.08760387570050149,0.1157118824897091,-0.04322816640339453,-0.059432812773588625,0.07248371608631454,-0.15894004889310362,-0.17514469526329773
deepseek-coder-1.3b,base_0191,base_0140,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999996938830754,0.9999999281788754,0.0014349421981362988,-0.03100838653913159,-0.05283451810765191,0.005549315584649078,0.05048447376478644,0.003573357850187077,-0.0051805669145431055,-0.05087359843538142,0.07885521489474917,-0.047285202523002834,-0.029573444340995292,-0.03100838653913159,-0.07685864686399815,0.017711758182007542,0.016276815983871245
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000002046157428,1.0000000259454802,-0.005253135357708717,-0.011782709661087354,0.057388312617032144,0.06021877665031708,-0.009436411641141278,-0.009656257317945841,-0.19109612183241537,0.11120342892416424,-0.001586061051477683,0.1176070892673492,-0.017035845018796077,-0.011782709661087354,0.10057124424855313,-0.13464293428614527,-0.12938979892843655
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.0000000549955357,0.999999992559752,-0.0103422572208929,-0.008090780968562944,0.037250126464856925,0.0658012551588941,0.01943011344542908,-0.017022274451544445,-0.1048933834061753,0.13221450256969092,-0.11434736402747916,0.10305138162375099,-0.018433038189455846,-0.008090780968562944,0.0846183434342952,-0.12148441981320685,-0.11114216259231394
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000056613052,0.9999999900796692,-0.029038549886717824,0.018608506901959893,0.05236925271726334,0.06255340068852648,-0.009094147923557172,0.0002675407872266048,-0.022610293517219583,0.10676112839638607,-0.17981685374550357,0.11492265340578983,-0.010430042984757935,0.018608506901959893,0.10449261042103192,-0.12535269639054777,-0.09631414650382994
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000695531774,0.9999999771069292,-0.004877083608089955,-0.1105683277944638,0.06452174079894529,0.012666770383145884,-0.01902753333227822,0.0033719300556056472,-0.015233328252136184,0.28524740120740705,-0.21610166190438385,0.07718851118209119,-0.11544541140255375,-0.1105683277944638,-0.038256900220462575,-0.19263392258464496,-0.18775683897655498
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.000000078449514,0.9999999622264333,0.003805698824849658,-0.1344147861320194,0.0642056541451321,0.014946967233538944,-0.015335097133589527,0.019201408285200883,0.013682805490870226,0.1934369227724252,-0.15952968970948891,0.07915262137867102,-0.13060908730716975,-0.1344147861320194,-0.05145646592849873,-0.20976170868584076,-0.21356740751069042
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000001229311974,0.9999999458197326,-0.02143472795296942,0.02413364613683155,0.06854798167268195,0.050240406251575054,0.01981421112111046,0.0006182604696813952,0.012962634839255902,-0.12402392855152289,-0.03085866109810871,0.11878838792425703,0.002698918183862132,0.02413364613683155,0.12148730610811914,-0.1160894697403949,-0.09465474178742547
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000000569016179,1.0000006972913669,-0.008046769468654605,-0.12290864069047441,0.13986144788512572,0.1796306167068182,-0.01287615715108359,-0.006475258779024209,-0.21241122327384152,0.10717589425847707,-0.06394926909759352,0.31949206459194396,-0.13095541015912904,-0.12290864069047441,0.18853665443281492,-0.450447474751073,-0.44240070528241837
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000000387247123,1.0000004422597124,-0.008175342261998517,-0.13952302780966616,0.09436263263349404,0.22757564082552906,0.02135934487941367,-0.01733937115059682,-0.12071026541442824,0.13314804372107558,-0.1906972518878222,0.3219382734590231,-0.14769837007166467,-0.13952302780966616,0.1742399033873584,-0.4696366435306878,-0.46146130126868923
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999998837129633,1.0000003498747516,-0.0311875578797676,-0.15321723805573984,0.07313872274693234,0.27629478531435614,-0.0025693930082933206,0.0030972958858260496,-0.03955204296652384,0.10013494973841852,-0.22613905561342032,0.3494335080612885,-0.1844047959355074,-0.15321723805573984,0.16502871212578102,-0.5338383039967959,-0.5026507461170283
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,0.999999900647969,1.0000002949763716,-0.005724718015984845,-0.31155024131291664,0.06823543988510175,0.23434564615462633,-0.022139717259515745,0.007547742580740563,-0.026472089127675347,0.312096306554677,-0.25633797513065054,0.3025810860397281,-0.3172749593289015,-0.31155024131291664,-0.01469387328917332,-0.6198560453686296,-0.6141313273526448
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,0.9999999792263935,1.0000001946024673,0.004518618134849465,-0.3650605193066839,0.0588233577929769,0.28578117453336854,-0.021114215963528013,0.024328877498436492,0.004394470101543035,0.18966291709512162,-0.18133446451001048,0.34460453232634547,-0.3605419011718344,-0.3650605193066839,-0.015937368845488964,-0.7051464334981798,-0.7096650516330294
deepseek-coder-1.3b,base_0192,base_0181,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999999936775981,1.0000002179547633,-0.022577352450040205,-0.05115721796042887,0.06623468823295026,0.18752230214201465,0.022534758486040952,0.002486351567659059,0.008760274869958173,-0.1664944078739724,-0.04730917273701624,0.2537569903749649,-0.07373457041046907,-0.05115721796042887,0.1800224199644958,-0.32749156078543395,-0.3049142083353938
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,0.9999997232574822,1.0000007439619356,0.0026738189600814255,0.032185868645423985,0.1001443829519964,-0.08916619435332365,0.006163910004688591,-0.011941469653797786,-0.3498738145918858,0.2863609986470368,0.023453520094233626,0.010978188598672778,0.03485968760550541,0.032185868645423985,0.04583787620417823,0.023881499006832632,0.021207680046751207
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999997015491244,1.0000005139168584,-0.0073901369319988724,0.04268443154369861,0.065284033128652,-0.0672161137392599,0.03432025992918028,-0.04128401591791238,-0.25282349965790574,0.36157699093655676,-0.13515113692327688,-0.0019320806106079003,0.035294294611699736,0.04268443154369861,0.03336221400109185,0.03722637522230764,0.04461651215430651
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999997363566802,1.0000004818771537,-0.049104028018365706,0.12126982450638761,0.12426648720920697,-0.11604696404830032,0.025518976123972262,-0.02554069849998116,-0.14011543516709518,0.36866119248891566,-0.30890860907426637,0.008219523160906628,0.0721657964880219,0.12126982450638761,0.08038531964892859,0.06394627332711528,0.11305030134548098
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999997573036835,1.0000003460288072,-0.019976871939661613,-0.0346633621611812,0.18118559270851692,-0.15532729161533504,-0.0009964625735911087,-0.03186566987815411,-0.13075361207132608,0.5550974332336849,-0.36269916697782895,0.02585830109318188,-0.05464023410084281,-0.0346633621611812,-0.028781933007660965,-0.0804985351940247,-0.06052166325436308
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,0.9999997797929174,1.0000005177616227,-0.01288406373314163,0.029481247570660354,0.19636785292505518,-0.12075311259421337,0.0012158039288940187,-0.01637047389987804,-0.07387382430305613,0.3904928230827319,-0.3936755150083471,0.07561474033084181,0.016597183837518736,0.029481247570660354,0.09221192416836055,-0.059017556493323076,-0.04613349276018146
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.9999998947378912,1.000000219792372,-0.04968583679662952,0.10881939011247715,0.19388880287733637,0.07489408843491147,-0.025191887322920062,-0.04556921897656009,-0.0687987623100465,0.07131380850492741,-0.2596700594690151,0.26878289131224786,0.059133553315847645,0.10881939011247715,0.32791644462809555,-0.20964933799640023,-0.1599635011997707
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000001299958268,1.0000005988453267,-0.009796450397465422,-0.11002096891068106,0.2122501958054205,0.02312964403580446,0.0060411644631872125,-0.018886735114859932,-0.37345583003270694,0.30020622634493865,-0.029466777344137857,0.23537983984122496,-0.11981741930814648,-0.11002096891068106,0.11556242053307847,-0.35519725914937145,-0.34540080875190604
deepseek-coder-1.3b,base_0193,base_0014,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.0000000448035933,1.0000006115582443,-0.010081663304949313,-0.13199701415469287,0.13858275858042002,0.10401297807563072,0.035573520903870864,-0.0477764979331352,-0.2569848030988796,0.37727922543795606,-0.20860793775156966,0.24259573665605078,-0.14207867745964217,-0.13199701415469287,0.10051705919640869,-0.3846744141156929,-0.3745927508107436
