model,base_id,arm,split,layer,question,style,variant,delta_contrast_prob,delta_contrast_z,contrast_prob_inner_member,contrast_prob_outer_member,contrast_z_inner_member,contrast_z_outer_member,n_pairs_in_lexicon,delta_z_mechanism,delta_prob_mechanism,delta_z_control,delta_prob_control,delta_z_family_scope,delta_z_family_shadowing,delta_z_family_ordinal,delta_z_family_action
deepseek-coder-1.3b,base_0190,ab,test,15,scope/direct,scope,direct,3.056627428010852e-05,0.02427439250079111,6.741368343178831e-05,3.684740915167979e-05,0.1340347522551848,0.10976035975439369,10,0.02727041468929934,7.940214540366809e-06,-0.00911646010652344,2.2586608209318588e-07,0.032882888253894085,0.07157344636565699,-0.02404637990672324,0.05588903267342346
deepseek-coder-1.3b,base_0190,ba,test,15,scope/direct,scope,direct,2.4765337696399663e-05,0.03275332280509313,6.396740541271599e-05,3.920206771631633e-05,0.1434209539665272,0.11066763116143408,10,0.02964619308078731,7.857233988122448e-06,-0.008539373389527325,2.1944112713906825e-07,0.03099247309223377,0.08541129539352144,-0.006858574043618115,0.06936388120966344
deepseek-coder-1.3b,base_0191,ab,test,15,scope/direct,scope,direct,4.130203842872758e-05,0.010082096339363744,9.282659760910823e-05,5.152455918038065e-05,0.14731896697432045,0.1372368706349567,10,0.02041040435897418,6.7566938265769365e-06,-0.006174035780143382,1.588106991883061e-07,0.005434229190917947,0.062370823459268476,-0.019630756198884623,0.03780274588367591
deepseek-coder-1.3b,base_0191,ba,test,15,scope/direct,scope,direct,2.593880903434636e-05,0.024541917797742174,7.436864400126877e-05,4.8429834966922405e-05,0.1613133390265361,0.13677142122879393,10,0.014094424242988072,5.000694409321513e-06,-0.00619468266102801,1.210032241694284e-07,0.005499912968756945,0.056124230493795,0.011991870969426392,0.06565984135015981
deepseek-coder-1.3b,base_0192,ab,calib,15,scope/direct,scope,direct,3.515740729490213e-05,0.04881544713113062,9.11187632613991e-05,5.596135596649697e-05,0.17204250265250265,0.12322705552137203,10,-0.014593479038149644,5.851838059981326e-06,-0.015633659082024586,1.129135713892573e-07,0.031562511537057136,0.0811062348684165,0.006915825332415711,0.13002535714870558
deepseek-coder-1.3b,base_0192,ba,calib,15,scope/direct,scope,direct,3.621685740828148e-05,0.03535088356941107,8.327300682299502e-05,4.7056149414713544e-05,0.1603072203851581,0.12495633681574703,10,-0.003672327125026853,6.688064866610032e-06,-0.012507372393074784,1.4631930931309023e-07,0.024169906894487878,0.08630327351381584,-0.014736321499559057,0.1073674495505097
deepseek-coder-1.3b,base_0193,ab,calib,15,scope/direct,scope,direct,2.690566755691727e-05,0.01564650161240655,6.278349432937211e-05,3.587782677245484e-05,0.15147164384944434,0.1358251422370378,10,0.03488927445066141,1.091630327237562e-05,-0.018316678218459524,2.76182092860511e-07,0.008534665811643041,0.022203879166593055,-0.02409056022174122,0.08619707718806158
deepseek-coder-1.3b,base_0193,ba,calib,15,scope/direct,scope,direct,2.508845946084217e-05,-3.425911876553389e-05,6.115837211145291e-05,3.606991265061074e-05,0.13693120979183093,0.13696546891059647,10,0.03316702727139218,8.815825605986952e-06,-0.01671152682822792,2.2521826798887877e-07,0.009151016901285322,0.008192162575765938,-0.05257462213769341,0.05629252252225919
deepseek-coder-1.3b,base_0194,ab,calib,15,scope/direct,scope,direct,2.3385744028142686e-05,0.016623929357789002,6.828209264344911e-05,4.489634861530643e-05,0.15139045846111188,0.13476652910332287,10,0.018485206625398952,8.564922181830237e-06,-0.015408609621525366,2.055092196412963e-07,0.01602430446144569,0.03301538689322214,-0.024706914068836242,0.07162371552269753
deepseek-coder-1.3b,base_0194,ba,calib,15,scope/direct,scope,direct,1.6393883053123046e-05,0.008483657328693606,5.769103197310445e-05,4.12971489199814e-05,0.13281880019224168,0.12433514286354808,10,0.013673853306580648,7.418467281035099e-06,-0.014581726581663651,1.6983210154891002e-07,0.014063018068876734,0.039453915014015184,-0.04251129451564291,0.05833223477217095
deepseek-coder-1.3b,base_0195,ab,calib,15,scope/direct,scope,direct,-1.8445099540550489e-06,0.0016799280017747442,5.465525619479289e-05,5.649976614884794e-05,0.11922826771337314,0.11754833971159839,10,0.01517615262267045,6.895655013081411e-06,-0.005101233405367741,1.6961344450527762e-07,-0.009411901938446751,0.004914818187246595,-0.035630859215269504,0.07821232361504923
deepseek-coder-1.3b,base_0195,ba,calib,15,scope/direct,scope,direct,1.3213713597065943e-05,-0.002256687713103389,6.72439899666722e-05,5.403027636960626e-05,0.11245315041599868,0.11470983812910207,10,0.018429183272469334,1.1271797894966768e-05,-0.005374061563140047,2.840308824805049e-07,0.013631041534442515,0.02158671473674334,-0.06894371746066374,0.05407669718822325
deepseek-coder-1.3b,base_0196,ab,test,15,scope/direct,scope,direct,1.7059302528651314e-05,0.012070608406103855,8.459915328587959e-05,6.753985075722827e-05,0.15545943851809363,0.14338883011198977,10,0.023478533814178783,6.356085823306815e-06,-0.007202211534206058,1.9367785064891306e-07,-0.007285180040415479,0.020666386875557663,-0.008840279462857962,0.07785062786785585
deepseek-coder-1.3b,base_0196,ba,test,15,scope/direct,scope,direct,2.825271243217978e-05,0.011209478826090136,9.854148499910493e-05,7.028877256692515e-05,0.15185009419278384,0.1406406153666937,10,0.02635355562828294,8.143214087720782e-06,-0.007248463687548792,2.192168171736226e-07,0.006051153921900948,0.04026640361494349,-0.024030671848142598,0.05985789225139196
deepseek-coder-1.3b,base_0197,ab,test,15,scope/direct,scope,direct,2.250072327433183e-05,0.028539427420184782,6.706810063919351e-05,4.4567377364861685e-05,0.15047101077372993,0.12193158335354515,10,0.011864726060914299,5.553713130380185e-06,-0.01706081869520878,8.45462610231089e-08,0.04474495515619745,0.0453815742815179,-0.027772047003993938,0.07217451015376092
deepseek-coder-1.3b,base_0197,ba,test,15,scope/direct,scope,direct,1.700504058005307e-05,0.028221654061511448,6.373386221753178e-05,4.6728821637478714e-05,0.16393837581617898,0.13571672175466754,10,0.011518627166900235,3.889695673454656e-06,-0.01635195889621165,4.937390469102913e-08,0.05437600482219798,0.038982882870534086,-0.03219304183683484,0.06115438198314588
deepseek-coder-1.3b,base_0198,ab,test,15,scope/direct,scope,direct,3.620255433131028e-05,0.01671442698547687,8.098500215798401e-05,4.4782447826673726e-05,0.1543327516126043,0.13761832462712742,10,0.02030974236414614,6.316550379558867e-06,-0.011584151282188607,1.9319892537410253e-07,0.0240645292964706,0.012051680427902056,-0.0076786881146825685,0.04093526829251562
deepseek-coder-1.3b,base_0198,ba,test,15,scope/direct,scope,direct,5.989157797629299e-05,0.016307350447756552,0.00010707587997434335,4.718430199805036e-05,0.1497537058771714,0.13344635542941485,10,0.020069619134462622,8.95656918056347e-06,-0.010620286577361445,2.6474457869732555e-07,0.03645185725125438,0.024398095479552517,-0.020588543016246057,0.0273168045208671
deepseek-coder-1.3b,base_0199,ab,test,15,scope/direct,scope,direct,-5.5848525196636e-06,0.013221220554938018,5.806574040402196e-05,6.365059292368556e-05,0.13908749155603173,0.1258662710010937,10,-0.014328469034613076,1.2681419273135243e-06,-0.00279310819192188,-4.6187415795927034e-09,0.015195463850943655,-0.012881227132157003,-0.014457347020840007,0.06384180917014187
deepseek-coder-1.3b,base_0199,ba,test,15,scope/direct,scope,direct,-8.836111096822058e-06,0.02524780021902706,4.654177440254332e-05,5.537788549936538e-05,0.15343621217364745,0.12818841195462038,10,-0.013191690398169666,6.290361560695265e-07,-0.004333551458727941,-5.101301199219725e-08,0.012137874751400088,0.0012043394862536472,0.012409068790411407,0.08274747866359064
deepseek-coder-1.3b,base_0000,ab,calib,19,scope/direct,scope,direct,-0.0663979317465605,0.018321920754731158,-0.776748136343964,-0.7103502045974035,-0.018807657457227345,-0.0371295782119585,10,-0.0007528099351593746,-6.417715610228216e-14,-0.00912344972686312,-6.676160079383783e-14,0.003519252188787708,-0.021194625897214103,0.02255563165447542,0.061334964862975266
deepseek-coder-1.3b,base_0000,ba,calib,19,scope/direct,scope,direct,-0.0850264131315831,0.010137564484832495,-0.7619798744507716,-0.6769534613191885,-0.03435412854885178,-0.044491693033684276,10,0.0013641515282737863,1.1420711543660096e-12,-0.010391059930908029,-7.153545267394703e-14,-0.008563364063079504,-0.026059225938951602,0.009100757496461073,0.06719302727510607
deepseek-coder-1.3b,base_0001,ab,test,19,scope/direct,scope,direct,-0.003396375970635468,0.014140971792926171,-0.7414986627420778,-0.7381022867714423,-0.011956100688848892,-0.026097072481775063,10,-0.0026685981269439756,1.2398282575241915e-11,-0.010226791867002866,4.1213006487573335e-15,0.015923683600547633,-0.03166626109061821,0.013329620164487022,0.03469619206211427
deepseek-coder-1.3b,base_0001,ba,test,19,scope/direct,scope,direct,-0.048759967254182524,0.02357682352866597,-0.7734138703453688,-0.7246539030911863,0.0019256042922792815,-0.021651219236386687,10,0.0027245369510075315,-4.853145602226909e-12,-0.008113628988194803,-2.4728756351003686e-13,0.015847595408310933,-0.03076348595136391,0.04049204473817529,0.04083260269512784
deepseek-coder-1.3b,base_0002,ab,calib,19,scope/direct,scope,direct,-0.06551947171207495,0.008169657265505892,-0.6954173464398862,-0.6298978747278112,-0.029939550438843776,-0.03810920770434967,10,0.004780280854389322,1.6248261320055918e-11,-0.009699598102102481,-1.298370226064674e-13,0.01066821813552793,-0.04157901861303448,0.00015353004974923623,0.0400710642883661
deepseek-coder-1.3b,base_0002,ba,calib,19,scope/direct,scope,direct,0.010363050706816646,0.01924857039633343,-0.6543574606381404,-0.664720511344957,-0.019470758751582995,-0.038719329147916426,10,0.002506095681695782,3.399838406945732e-11,-0.008528757965662305,3.9009052757202664e-14,0.022783836107948346,-0.03474875980497916,0.015366626388790569,0.04499962008507674
deepseek-coder-1.3b,base_0003,ab,calib,19,scope/direct,scope,direct,0.15788134087399153,0.03710159975665639,-0.765876320410912,-0.9237576612849036,0.0020557709558519655,-0.035045828800804424,10,-0.0031172291420450823,2.7240017025001244e-11,-0.0027106919560914004,1.6882889498698519e-13,0.06258876356812484,-0.01967974347075807,0.012713076055608934,0.05110072929899909
deepseek-coder-1.3b,base_0003,ba,calib,19,scope/direct,scope,direct,0.16789751719403045,0.028946579763934777,-0.7605226044904939,-0.9284201216845244,-0.01288810765958881,-0.04183468742352359,10,-0.007346684897448389,3.10236085655287e-11,-0.0028579180534172317,1.652334738150089e-13,0.05838336034094449,-0.029450640599314126,-0.0015030079738194875,0.04494601039817048
deepseek-coder-1.3b,base_0004,ab,test,19,scope/direct,scope,direct,0.04544955474283541,0.012696603988011423,-0.7145831030904642,-0.7600326578332997,-0.010889211661697207,-0.02358581564970863,10,-0.003568042059246381,1.5445865780837657e-11,-0.007998823934395705,1.853058628291665e-14,0.022599418431419327,-0.030029177606978652,-0.008218249472844111,0.04562614608997426
deepseek-coder-1.3b,base_0004,ba,test,19,scope/direct,scope,direct,-0.04243149363642407,0.012004748405680443,-0.8037271406738549,-0.7612956470374308,-0.004219132851995155,-0.0162238812576756,10,-0.009600108122140088,-1.8959405297699083e-12,-0.004603978287307656,-9.066904099705632e-14,0.010590847076701354,-0.03280933477377179,0.004191729203831186,0.048959121456140314
deepseek-coder-1.3b,base_0005,ab,calib,19,scope/direct,scope,direct,-0.222448625311376,0.00305481666325802,-0.6791944474491283,-0.4567458221377523,-0.0332994872944572,-0.03635430395771522,10,0.003007182455661439,-4.2445744901062774e-11,-0.00911694797844167,-6.638432411112707e-13,-0.01004284147117293,-0.03977208904246088,0.008153562684555546,0.043015466753035414
deepseek-coder-1.3b,base_0005,ba,calib,19,scope/direct,scope,direct,-0.19930048036906134,0.007958223236446349,-0.6565785624938909,-0.45727808212482957,-0.02337283024780845,-0.0313310534842548,10,0.004853003092589007,-4.1550815691664337e-11,-0.009597455735387093,-6.431899103845115e-13,-0.00043919555440832814,-0.039296069226183894,0.011046813049050086,0.04374732233056636
deepseek-coder-1.3b,base_0006,ab,test,19,scope/direct,scope,direct,-0.3232359615253573,0.008412944974842018,-0.5899854709479302,-0.2667495094225729,0.0033220212894593537,-0.0050909236853826645,10,0.007827724849983326,-1.0139213893415176e-11,-0.010876493815235637,-3.517026433366878e-13,-0.0009952838237397565,-0.0016285870443828454,0.010241532321421368,0.02950728756175061
deepseek-coder-1.3b,base_0006,ba,test,19,scope/direct,scope,direct,-0.2721801656173944,0.004894680068467938,-0.5373913416195868,-0.2652111760021924,-0.005167855959103296,-0.010062536027571234,10,0.011812112969501772,1.0563815198932751e-12,-0.012614287771534626,-1.9699861410437534e-13,-0.0014621666612288642,-0.001745105610701736,0.0011803612900870286,0.02649974453501519
deepseek-coder-1.3b,base_0007,ab,test,19,scope/direct,scope,direct,-0.09834798698143682,0.01666597201948994,-0.5067203138476339,-0.4083723268661971,-0.009024158603849752,-0.02569013062333969,10,-0.0056983436715422105,1.8827107068863006e-12,-0.008139468972663925,-1.4593848886849077e-13,0.008563036223954518,0.001285893383144665,0.009949336562404675,0.050636836114362815
deepseek-coder-1.3b,base_0007,ba,test,19,scope/direct,scope,direct,-0.004930014049757847,0.015384708967944638,-0.36369585034214025,-0.3587658362923824,-0.007456936379890644,-0.022841645347835282,10,-0.006140063835375557,3.680048180481165e-12,-0.00810825960447334,-1.4193988862153848e-13,0.01717705220983398,0.008449932654421177,0.0048701148337210905,0.031039301842261974
deepseek-coder-1.3b,base_0008,ab,test,19,scope/direct,scope,direct,-0.023301202694899215,0.012877272793863082,-0.6243490542300135,-0.6010478515351143,-0.0007243850776945671,-0.013601657871557649,10,0.004210859390874751,2.949005980509136e-11,-0.0032706784826864728,1.6152535745863001e-13,0.017166234328716362,9.986355332780583e-05,0.01595909160848012,0.006065326122500686
deepseek-coder-1.3b,base_0008,ba,test,19,scope/direct,scope,direct,0.07232798302496501,0.021524457027454647,-0.49267000924607296,-0.564997992271038,0.004198569018891929,-0.017325888008562718,10,0.01377677087116368,3.569347615454172e-11,-0.004961506861058511,2.0789208615265135e-13,0.03639631133456889,0.017246246871699955,0.007939953527404805,0.014296608741180189
deepseek-coder-1.3b,base_0009,ab,test,19,scope/direct,scope,direct,-0.17606629333639223,0.01783529615721835,-0.5440683261102199,-0.3680020327738277,0.01131171437759515,-0.0065235817796232,10,0.0013169740648848423,3.261186090037005e-11,-0.003438129434859177,3.342861510628884e-14,0.006185801995327256,0.028538515010292587,0.01539714965721306,0.039439894804471964
deepseek-coder-1.3b,base_0009,ba,test,19,scope/direct,scope,direct,-0.1931825204919052,0.013518555601214954,-0.6044229179901417,-0.4112403974982365,-0.0027045239199621207,-0.016223079521177075,10,0.010317274446635457,2.820553082048801e-11,-0.0040652415582474915,1.3977691518625293e-13,0.0011077424643028133,0.03281285420049196,0.013943350538707877,0.0280558401691596
deepseek-coder-1.3b,base_0010,ab,calib,19,scope/direct,scope,direct,-0.36808534161312756,0.009081534127051594,-0.7332586646747313,-0.36517332306160377,-0.014978482479142796,-0.02406001660619439,10,-0.006442100669004691,-1.4393845445813413e-10,-0.01486178821749156,-8.307381250921852e-13,-0.019529348580881817,-0.010067918085695293,0.03413077049365402,0.038304171099388884
deepseek-coder-1.3b,base_0010,ba,calib,19,scope/direct,scope,direct,-0.3892617945388866,0.0027967794432299797,-0.6964322225126497,-0.3071704279737631,-0.01817463218045101,-0.02097141162368099,10,-0.006721981495669379,-2.105503352425443e-10,-0.014272109200873392,-1.0464477585353742e-12,-0.018303596849128717,-0.011889953322658409,0.017653170166998928,0.03005631232523831
deepseek-coder-1.3b,base_0011,ab,test,19,scope/direct,scope,direct,-0.1776657258260751,0.00880950467245012,-0.39693723300470884,-0.21927150717863375,-0.01635865976872708,-0.0251681644411772,10,-0.0013714664919128353,2.299681549014218e-11,-0.008867762186150558,1.3549846155790676e-13,-0.002397051080889334,0.007979037249881471,0.004209594704136843,0.0385377148428841
deepseek-coder-1.3b,base_0011,ba,test,19,scope/direct,scope,direct,-0.2695836701564094,0.012790195577816021,-0.4768751386326543,-0.2072914684762449,-0.006565065160520245,-0.019355260738336266,10,-0.0050268092924813604,1.9258354618692466e-11,-0.009826395406457248,9.769004491144568e-14,-0.010923740727500242,0.010377146012276794,0.023721668657377865,0.045027383351875006
deepseek-coder-1.3b,base_0012,ab,calib,19,scope/direct,scope,direct,-0.3805555041360504,-0.003585450785765776,-0.6403332380638979,-0.2597777339278475,-0.029065863712625983,-0.025480412926860208,10,0.010602408344244503,-3.90860486566494e-12,-0.008703124244273067,-2.691074191635693e-13,-0.020915485592934935,-0.0393805213994034,0.004121614054911442,0.037411556874377305
deepseek-coder-1.3b,base_0012,ba,calib,19,scope/direct,scope,direct,-0.37693833395857324,-0.003366504454564989,-0.6595973488442504,-0.28265901488567713,-0.021165099833480694,-0.017798595378915705,10,0.008898342925960498,-1.763026274362647e-11,-0.009572445942525844,-4.0766147520485786e-13,-0.01800566353584515,-0.038742856988444485,0.006140471194634752,0.029339526501134333
deepseek-coder-1.3b,base_0013,ab,calib,19,scope/direct,scope,direct,-0.026519067139035624,-0.0012683295553466145,-0.6791944474491283,-0.6526753803100926,-0.0332994872944572,-0.03203115773911058,10,0.0021285577970038493,8.04030310670325e-12,-0.007251740213569247,-1.702195501325268e-14,0.0030491050107341877,-0.07895839348952216,0.006546841485944865,0.01721907671764264
deepseek-coder-1.3b,base_0013,ba,calib,19,scope/direct,scope,direct,0.01547028256222649,0.005986933190799126,-0.6565785624938909,-0.6720488450561174,-0.02337283024780845,-0.029359763438607578,10,0.004382125114354285,2.0609600808050674e-11,-0.007382783780108699,1.877187094119369e-14,0.01600659011847591,-0.07147772713017309,0.008316821551085188,0.021185116955502847
deepseek-coder-1.3b,base_0014,ab,test,19,scope/direct,scope,direct,-0.2604328224941085,-0.020924102047711557,-0.7857438796917593,-0.5253110571976508,-0.046907183398451346,-0.02598308135073979,10,-0.0012098912715206578,-1.0192507194395399e-10,-0.0070144497556493424,-6.525295190580048e-13,-0.03253723554197668,-0.06908654645870516,-0.015721526121454166,0.018579523256929076
deepseek-coder-1.3b,base_0014,ba,test,19,scope/direct,scope,direct,-0.27861221071852693,-0.00995871600817777,-0.7809415395957406,-0.5023293288772137,-0.031732025980127254,-0.021773309971949484,10,0.005403478013985167,-1.3562449897056575e-10,-0.004656672154098631,-9.002547227763416e-13,-0.016660927527180236,-0.047381262863994134,-0.00987683430364443,0.022034157900936047
deepseek-coder-1.3b,base_0015,ab,calib,19,scope/direct,scope,direct,-0.01235137798251551,0.019190210091634574,-0.7304857510468542,-0.7181343730643387,-0.015960957611368842,-0.035151167703003416,10,0.027507761803022737,5.974871146375331e-12,-0.013352794172479351,-1.3013519541804506e-13,0.012409563092178888,-0.03113187589181099,0.022727580313096775,0.05260649175007612
deepseek-coder-1.3b,base_0015,ba,calib,19,scope/direct,scope,direct,-0.043305711616410836,0.025741392979088173,-0.7711274521732612,-0.7278217405568503,-0.002609526586775157,-0.02835091956586333,10,0.02322838125372378,3.7988618299543535e-12,-0.010473163804147898,-9.725450076717808e-14,0.014776818555724547,-0.011497286572447196,0.03296315817378581,0.05545723380953768
deepseek-coder-1.3b,base_0016,ab,calib,19,scope/direct,scope,direct,-0.14523136953220595,0.010065876531945683,-0.6989090071715229,-0.553677637639317,-0.003761997988214638,-0.013827874520160321,10,-0.016289061423892855,-2.2061095180965196e-11,-0.010221427464079454,-2.1010388239083731e-13,-0.0012125292382093866,-0.02592934390754642,0.013810599580540688,0.04500321371911056
deepseek-coder-1.3b,base_0016,ba,calib,19,scope/direct,scope,direct,-0.15759103195967872,0.013044304982008592,-0.7795452665921175,-0.6219542346324388,-0.005166280759931752,-0.018210585741940344,10,-0.008374686260001419,-4.0129143893422804e-11,-0.011599363931219882,-4.990582195403526e-13,-0.003938659552439799,-0.03455736667951137,0.027266410349307768,0.04947791183071684
deepseek-coder-1.3b,base_0017,ab,test,19,scope/direct,scope,direct,-0.3723488001248931,0.00815164432645421,-0.4632385703123161,-0.090889770187423,0.0010881029258729136,-0.007063541400581297,10,-0.006044217194447117,-2.061321777247061e-11,-0.009719079412398388,-1.1302742431408553e-13,-0.006767710563340024,-0.019676152807075797,0.020138426584620357,0.03392407928555799
deepseek-coder-1.3b,base_0017,ba,test,19,scope/direct,scope,direct,-0.24840335239089595,0.005091631313660638,-0.3481072605232452,-0.09970390813234925,-0.003963864754576107,-0.009055496068236746,10,0.006503747911727346,-1.7672508688374448e-11,-0.010129320253331289,-1.861395086345184e-13,0.0013101892393338754,-0.026014705764415558,0.006012627859802204,0.026826189182139082
deepseek-coder-1.3b,base_0018,ab,test,19,scope/direct,scope,direct,-0.27397920752933036,0.0020493905132428214,-0.7197409008645861,-0.4457616933352557,-0.03724016301760513,-0.039289553530847954,10,0.00660545847184402,-6.886757331606994e-11,-0.007662539507391777,-5.401568004208161e-13,-0.016358135744856644,-0.019338343779110034,0.008714012820777252,0.039561376714316365
deepseek-coder-1.3b,base_0018,ba,test,19,scope/direct,scope,direct,-0.2169324103522483,0.000810353951993914,-0.8063324044156351,-0.5893999940633868,-0.045846609733463994,-0.04665696368545791,10,0.008929709238293563,-3.374201431628609e-11,-0.005803796905035803,-2.9998394285059316e-13,-0.022051745714590038,-0.02386209552504137,0.013671833654060182,0.03957855847057895
deepseek-coder-1.3b,base_0019,ab,test,19,scope/direct,scope,direct,0.10083195868484252,0.02820696586883975,-0.7499537238918347,-0.8507856825766772,-0.02727618765783557,-0.05548315352667532,10,0.0030659603249363564,2.4848735234744652e-11,-0.009066655380660048,1.358831055811607e-13,0.038317737033384924,-0.01285549651231499,0.007357072064757109,0.0597914954364519
deepseek-coder-1.3b,base_0019,ba,test,19,scope/direct,scope,direct,0.10965974890084362,0.033204644935564964,-0.7750148628146911,-0.8846746117155347,-0.023261151205888675,-0.05646579614145364,10,-0.002800771258140892,2.8568476968348717e-11,-0.008759546996800704,2.0898645657061413e-13,0.040337066482792644,-0.018917965234697465,0.015973393429493776,0.07084798418534693
deepseek-coder-1.3b,base_0020,ab,test,19,scope/direct,scope,direct,-0.30490275185948174,0.002818191761337907,-0.6495181559982024,-0.34461540413872066,-0.021895807231984143,-0.02471399899332205,10,0.01577918124302939,-1.5457878416544385e-11,-0.0099944753360245,-5.191825194567509e-13,-0.008238082484573861,-0.031772343655967594,0.008870279633460654,0.03314787615363082
deepseek-coder-1.3b,base_0020,ba,test,19,scope/direct,scope,direct,-0.31841604536862067,-0.002008797143697505,-0.5813257476145743,-0.26290970224595367,-0.023242987927979186,-0.02123419078428168,10,0.020915966281490114,-3.0564986287187355e-11,-0.009316303447856132,-6.829875299687903e-13,-0.009635974909646211,-0.030808915407110837,-0.000768770357759796,0.02578557734099915
deepseek-coder-1.3b,base_0021,ab,test,19,scope/direct,scope,direct,-0.11901974299506868,-0.004623911537700698,-0.6949904873267826,-0.5759707443317139,-0.025477124433654463,-0.020853212895953765,10,0.01147892110845384,1.0606329182429937e-11,-0.00861379880227301,3.052669351947842e-14,-0.004409009656253682,-0.01877815403023808,-0.004939258851446379,0.0024964269162939534
deepseek-coder-1.3b,base_0021,ba,test,19,scope/direct,scope,direct,-0.17128201282822386,-0.0009906624960038801,-0.7548218428847887,-0.5835398300565648,-0.020124504870909776,-0.019133842374905896,10,0.007916870970722294,1.403330177110088e-11,-0.009220592506921694,3.1659008964499047e-14,-0.012618011856900035,-0.008480550505093332,0.007193118075723167,0.013733309372740282
deepseek-coder-1.3b,base_0022,ab,test,19,scope/direct,scope,direct,-0.24459122222866958,0.007812964220424767,-0.7734138703453688,-0.5288226481166992,0.0019256042922792815,-0.005887359928145486,10,-0.005202594789710091,-1.289685188804603e-10,-0.007962398854286026,-1.3919217080667443e-12,-0.013793494516945365,-0.04673262185320104,0.022652230917797184,0.05603977468591842
deepseek-coder-1.3b,base_0022,ba,test,19,scope/direct,scope,direct,-0.14669505273721084,-0.0012051410795430595,-0.7414986627420778,-0.5948036100048669,-0.011956100688848892,-0.010750959609305832,10,-0.004659822032442901,-6.070115889825094e-11,-0.011342996876446574,-8.542362456004588e-13,-0.010744326966997009,-0.05848278591472955,-0.010191713805569713,0.05999191220199834
deepseek-coder-1.3b,base_0023,ab,test,19,scope/direct,scope,direct,-0.09115304017759163,0.019023039992249524,-0.7012017858429032,-0.6100487456653115,-0.0014778464244216138,-0.020500886416671138,10,0.011011142360758785,-5.722527596477918e-11,-0.017102029508663255,-4.522337068845527e-13,0.004764618465689041,-0.056092432130081304,0.033050104440867235,0.06405702243360786
deepseek-coder-1.3b,base_0023,ba,test,19,scope/direct,scope,direct,-0.08878066309509947,0.025265555269265105,-0.757315492097371,-0.6685348290022716,-6.759554474444762e-05,-0.025333150814009553,10,0.012101483633833832,-3.917039405923015e-11,-0.0152263966295801,-2.8052713148571954e-13,0.008319588070711315,-0.047820421915321876,0.04402883367781074,0.06755556064584531
deepseek-coder-1.3b,base_0024,ab,test,19,scope/direct,scope,direct,-0.3127368804919692,-0.00033782258021619604,-0.7858844241388785,-0.4731475436469093,-0.03213879781688633,-0.03180097523667014,10,0.002170931657779455,-1.4760720610495921e-10,-0.012996966862799992,-1.2553031940296462e-12,-0.014866616126160886,-0.011850565533937818,0.012080327484743561,0.015848910891093332
deepseek-coder-1.3b,base_0024,ba,test,19,scope/direct,scope,direct,-0.2774495220171138,0.006545252179571248,-0.8240835018590442,-0.5466339798419304,-0.030028227823035936,-0.036573480002607184,10,0.0010735246870651341,-1.1315092717877631e-10,-0.01202900392998555,-1.0600428467305016e-12,-0.014228798193691161,-0.008891956130616774,0.02382891632042487,0.029886460869908982
deepseek-coder-1.3b,base_0025,ab,test,19,scope/direct,scope,direct,0.09062716872640064,0.026805402820811786,-0.7190239139797923,-0.8096510827061929,-0.020720832778840403,-0.04752623559965219,10,-0.008179007307892243,3.0684271187162746e-11,-0.0030036140271404548,9.26598213074777e-14,0.03681555751344337,-0.011420221670825015,0.01837705779975666,0.038540423212950564
deepseek-coder-1.3b,base_0025,ba,test,19,scope/direct,scope,direct,0.09840658404157065,0.02398999930019885,-0.6511364177960677,-0.7495430018376383,-0.028384721601490526,-0.052374720901689376,10,-0.003629076317169422,3.0290365518619435e-11,-0.0015929107848869175,7.485430013042338e-14,0.04253923167988824,0.00569839687631879,-0.007440763621764046,0.043183480135705166
deepseek-coder-1.3b,base_0026,ab,test,19,scope/direct,scope,direct,-0.11942800071750348,0.002408030953132023,-0.755190274456278,-0.6357622737387745,-0.019303050258893784,-0.021711081212025807,10,0.00818133409264182,-5.231327865675166e-12,-0.006243438445937848,-1.4449726931804726e-13,-0.010959594628148245,-0.04664499685670287,0.006389874201806071,0.04769703114759927
deepseek-coder-1.3b,base_0026,ba,test,19,scope/direct,scope,direct,-0.13721846081838318,0.006610417585339423,-0.6391096657253593,-0.5018912049069761,-0.012906916737820406,-0.01951733432315983,10,0.014481497046030982,-8.592476304521874e-12,-0.00813382730573634,-1.857264962757949e-13,-0.003963993861135245,-0.03037097513058984,0.0022993571057200075,0.05271652755568401
deepseek-coder-1.3b,base_0027,ab,test,19,scope/direct,scope,direct,-0.11868394002216909,0.012518279819013545,-0.7055241432257455,-0.5868402032035764,-0.026053311805275925,-0.03857159162428947,10,0.007387967967398301,1.3066331364711614e-11,-0.011048045335865318,-4.031069105957693e-14,0.0038516631444853733,-0.027510112440867207,0.025193055010406955,0.030853546510918983
deepseek-coder-1.3b,base_0027,ba,test,19,scope/direct,scope,direct,-0.13316422421095364,0.00436735194136495,-0.6849759644779154,-0.5518117402669618,-0.029944562047311996,-0.034311913988676945,10,0.0065667952538291125,1.1540497073295404e-11,-0.010795598583127047,-6.200918311541932e-14,0.0035528484268800287,-0.023985154222445293,0.009467631925244802,0.01252219207641847
