model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_question_var,delta_frac_question,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,delta_frac_question_all,binding_shift,binding_shift_identical
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000001269748302,0.999999848049322,-0.0013398927504257013,0.0005175755854857078,0.004595675108874792,0.001366598799770141,-0.010437945913547022,0.0015656201156794363,-0.0176407296186884,0.00025794795601253445,0.02468016596452849,-0.003565294173198119,0.005962273908644927,-0.0008223171649399952,0.0005175755854857078,0.005139956743704932,0.024938113920541016,-0.006784591073584922,-0.005444698323159219
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000001003560102,0.9999998416445192,-0.006579404349069809,-0.0014008397120753666,0.008018220644415708,-0.0014631223113787252,-0.014894121786785628,-0.003682201457286655,-0.006095892363942625,-0.001175337526630467,0.016836024686409934,0.010436415464852467,0.006555098333036996,-0.007980244061145177,-0.0014008397120753666,-0.0014251457281081459,0.015660687159779474,-0.014535342394182173,-0.007955938045112363
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.000000071289483,0.999999881707214,-0.00036517770446653844,-0.004504230491150575,0.008958302527831474,-0.001458868087761849,-0.013290951793399525,-0.0049976313969114445,-0.009278293215794153,-0.009064089654681768,0.013848321925990836,0.02015242830807462,0.007499434440069619,-0.0048694081956171115,-0.004504230491150575,0.002630026244452466,0.004784232271309086,-0.01236884263568673,-0.012003664931220194
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.00000009943812,0.9999997906021623,-0.0028857696505728316,-0.00033451600852237896,-0.004072958849465541,-0.0004722197523990357,-0.01689813993921613,-0.00630856170830755,-0.013748178025427965,-0.004028899428809829,0.03454804088779606,0.014200893638967454,-0.004545178601864576,-0.0032202856590952088,-0.00033451600852237896,-0.007765464260959781,0.030519141458986265,0.0013248929427693672,0.004210662593342197
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000001558373817,0.999999916868274,-0.0005964169935049387,-0.007935407176199012,-0.005499985058253137,0.00097007973741234,-0.013952793438435642,-0.004961719065668033,-0.025536516427625208,-0.001553412738935965,0.03901734971673487,0.020048582475367116,-0.004529905320840797,-0.008531824169703953,-0.007935407176199012,-0.013061729490544745,0.03746393697779893,-0.004001918848863155,-0.003405501855358215
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,0.9999996835654215,1.0000000999449596,0.0034463471572693544,-0.006618034265190356,0.04471944521538873,-0.0060510720286945634,-0.008128202432485541,0.0024480921383541196,-0.03019861986858674,-0.003673753733913508,0.024653821426376232,-0.020597607228979298,0.038668373186694194,-0.0031716871079210014,-0.006618034265190356,0.03549668607877321,0.02098006769246269,-0.04184006029461519,-0.04528640745188455
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.0000002075711352,0.9999999382761146,-0.001915861196833471,-0.0006025523047442274,0.0038715707613182493,0.0003866344037663616,-0.00879247309678376,0.002010740309495382,-0.016164084094357906,0.0014982605794067044,0.028427949499717553,-0.008720454156005641,0.0042582051650846275,-0.0025184135015776966,-0.0006025523047442274,0.0017397916635069066,0.02992621007912427,-0.006776618666662324,-0.004860757469828855
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000001856533642,0.9999999362208614,-0.007491540936160505,-0.0024442239659100565,0.005974834847338406,-0.0012058229042805546,-0.01467402034315654,-0.0027589336102756263,-0.004757539677575584,0.00012361625043399646,0.017861860844134436,0.009371520062949223,0.004769011943057844,-0.00993576490207056,-0.0024442239659100565,-0.005166752959012727,0.017985477094568436,-0.014704776845128404,-0.0072132359089679
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.0000002344113368,1.0000000050386846,-0.0003985884612955747,-0.0032992006886417933,0.007444613182310406,-0.001358328189343375,-0.011970626440333185,-0.004239658860671371,-0.008144484774323002,-0.01007341612273667,0.012981290435342852,0.019058170547039427,0.006086284992967039,-0.003697789149937368,-0.0032992006886417933,0.0023884958430296366,0.0029078743126061957,-0.009784074142904407,-0.009385485681608833
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000002186595585,1.0000000392487005,-0.0027829611421245227,-0.00014818534822209559,-0.004720982523184862,-5.3859223869092386e-05,-0.015643017812812767,-0.0056470260076909255,-0.013640077643745904,-0.004350823836339201,0.03257181834016809,0.014414935786963512,-0.004774841747053955,-0.0029311464903466165,-0.00014818534822209559,-0.007705988237400568,0.028220994503828867,0.0018436952567073388,0.00462665639883186
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000002118199702,1.0000000615249902,-0.0006267899101136173,-0.007056207064127348,-0.005805771338753651,0.0010401470802981188,-0.013444634546530705,-0.003953453296870171,-0.026135014931490466,-0.002654084594317648,0.03806182749879594,0.02057383080812966,-0.004765624258455533,-0.007682996974240964,-0.007056207064127348,-0.012448621232696497,0.035407742904478234,-0.0029173727157854315,-0.002290582805671815
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,1.0000147114728737,0.9999745057444438,0.005408774063999124,0.07716516344382038,-0.25653281765324437,0.0989744378324654,-0.1353520076812524,-0.03310861422386044,-0.055932710271035094,-0.04614414584725686,-0.027399102960936783,0.37288081756886937,-0.157558379820779,0.08257393750781951,0.07716516344382038,-0.0749844423129595,-0.07354324880819363,0.24013231732859852,0.23472354326459938
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999951219175665,0.9999935971548066,0.0364428921964184,0.07585435547649759,0.0878609355797485,0.062463941463622434,-0.10711334812189074,-0.028152775814430493,-0.12839328924417004,-0.07573553015205432,-0.3008140608520311,0.37758535470553045,0.15032487704337094,0.11229724767291599,0.07585435547649759,0.26262212471628693,-0.37654959100408547,-0.03802762937045495,-0.07447052156687335
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,0.9999948033620483,0.9999932894140413,0.054988475957144074,0.07647209240399616,0.18693373857895268,-0.015728513415991748,-0.026329335956876358,-0.07164285870577569,-0.11084465415326286,-0.07924949410986945,-0.12006295044753526,0.10546198590120576,0.17120522516296088,0.13146056836114023,0.07647209240399616,0.30266579352410106,-0.1993124445574047,-0.039744656801820655,-0.09473313275896472
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,0.9999899413682825,0.9999913373270917,0.002822535043438733,-0.08251982910422931,0.15338424884822527,-0.0027620156575591318,-0.09711201601247729,-0.06025191982344833,-0.10206887377052577,0.05962662617131292,0.016504383433757295,0.11237825683030594,0.15062223319066614,-0.07969729406079058,-0.08251982910422931,0.07092493912987563,0.07613100960507022,-0.2303195272514567,-0.23314206229489545
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,0.9999926957472813,0.9999825644186844,-0.007730237950093925,-0.0046106336151076205,0.07691315030863227,-0.02423789115720839,-0.09503187878859327,-0.05340458773360292,-0.03237313458739588,0.02052378148194514,0.0946325796919231,0.025308721020898484,0.0526752591514239,-0.012340871565201555,-0.0046106336151076205,0.04033438758622232,0.11515636117386824,-0.06501613071662546,-0.057285892766531524
deepseek-coder-1.3b,base_0087,base_0005,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,0.9999966793000847,0.9999898950793222,0.0090023454721668,-0.060484461555655226,0.04303280184677388,0.0017711715025352029,-0.04396190226136348,-0.07435188362774586,0.01226493789993352,0.06731420664992109,0.0375201169462043,0.007885882906456365,0.04480397334930908,-0.05148211608348842,-0.060484461555655226,-0.0066781427341793265,0.10483432359612538,-0.0962860894327975,-0.10528843490496431
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,1.0000002590058945,1.000000126847131,0.00038640403394189435,-0.0072930473060365975,0.003396131611029085,-0.01295152905527961,-0.00016766661142601086,0.0009848234764658261,0.003583328347896292,0.014935111913442429,-0.0005529862721860845,-0.0023207022966105217,-0.009555397444250546,-0.006906643272094705,-0.0072930473060365975,-0.016462040716345272,0.01438212564125635,0.0026487541721558414,0.0022623501382139487
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.000000288582424,1.000000252761991,0.0035128330950037895,-0.002358769307892596,-0.0075007141927960486,-0.009162390109354743,0.00040227470264872153,0.004297626279968241,0.0057931218107859575,0.016614598949057976,-0.008700916748131726,-0.0028977002997225276,-0.01666310430215076,0.0011540637871111925,-0.002358769307892596,-0.01550904051503954,0.007913682200926253,0.017817168089261953,0.014304334994258164
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.000000265132461,1.0000002874890879,0.003952657121771199,-0.001568747811454758,-0.010005342523824984,-0.008363956533394447,0.0009409078821331941,0.006750971258819934,0.005562987711811143,0.014675012879873888,-0.009994943573376713,-0.0019495240557317328,-0.01836929905721943,0.0023839093103164427,-0.001568747811454758,-0.015985389746903,0.00468006930649717,0.020753208367535872,0.01680055124576467
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000001846420485,1.0000003003078148,0.0063630910289425024,-0.003099715747907114,-0.009582986253883513,-0.005808853959797574,-1.2618727007392486e-05,0.0042122681796932385,0.016354823277541286,0.01258431506402266,-0.017565736811154198,-0.00344447038468354,-0.01539184021368109,0.0032633752810353883,-0.003099715747907114,-0.012128464932645688,-0.004981421747131509,0.01865521549471648,0.012292124465773976
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.0000002670338095,1.0000002578894818,0.007163036536627716,-0.00048411785630301553,-0.009485394884563063,-0.007118970903001797,-0.003265712649420851,0.00508958780990012,0.021346763540066052,0.01450557943548494,-0.018710164707902432,-0.009040615465215313,-0.016604365787564856,0.006678918680324698,-0.00048411785630301553,-0.009925447107240151,-0.004204585272417516,0.023283284467889555,0.016120247931261843
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000003078071682,1.0000002758356998,0.008026014115905223,0.0011762236321937606,-0.0059452266011746115,-0.009572898106980119,-0.006184048709838777,0.0014261355077224067,0.023681293328764952,0.011434583965605653,-0.014659465180226983,-0.009382643923439848,-0.01551812470815473,0.009202237748098984,0.0011762236321937606,-0.006315886960055746,-0.003224881214621389,0.024720362456253715,0.01669434834034849
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000000820560933,1.0000007396379218,0.0002365326898970052,-0.006031806295492976,0.00571246219348881,-0.013557777213924569,0.0010553263581525932,0.0001510114728005942,0.002223490845862472,0.016247033706088803,0.00036594457320215934,-0.006401560748246271,-0.007845315020435728,-0.005795273605595973,-0.006031806295492976,-0.01364058862603168,0.016612978279290924,0.0020500414148397553,0.0018135087249427518
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.0000003072332795,1.0000004416325918,0.002996338161477279,-0.0016879144481526543,-0.008243668836510287,-0.009340402909105407,0.0009593298343448121,0.004023884494844957,0.005961906772596663,0.01837482153257181,-0.006850445480817924,-0.006193714721936916,-0.017584071745615715,0.0013084237133246246,-0.0016879144481526543,-0.01627564803229109,0.011524376051753882,0.01889249545894034,0.015896157297463062
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000002146816391,1.000000533029095,0.003145962077558061,-0.0017036066128014405,-0.011914948845413692,-0.007677991411885583,-4.185663259838237e-05,0.007955872001916496,0.00572883343785692,0.01563998481163681,-0.006841689612522961,-0.004290240866290318,-0.01959294025729927,0.0014423554647566214,-0.0017036066128014405,-0.01815058479254264,0.008798295199113848,0.02103529572205589,0.017889333644497827
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.0000001325195305,1.0000004838155934,0.006616704541030336,-0.0029678224713774112,-0.011036806586283004,-0.005869077677576809,0.00021516864877399108,0.004565386681421582,0.016746997908535968,0.011522628837675474,-0.01726718894966972,-0.0025256396364674027,-0.016905884263859805,0.0036488820696529214,-0.0029678224713774112,-0.01325700219420689,-0.005744560111994257,0.020554766333512726,0.013938061792482394
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000001605076554,1.0000004518268173,0.007538190889340501,0.0003026293555159123,-0.01033699163413554,-0.007884019630781879,-0.003071488647773242,0.005314598347002889,0.0210572992432215,0.013349272715763137,-0.016729442057710542,-0.009539757261280951,-0.018221011264917424,0.007840820244856411,0.0003026293555159123,-0.01038019102006102,-0.0033801693419474033,0.026061831509773835,0.018523640620433338
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000001929484363,1.0000003850370647,0.008047487691760447,0.0018732772900542463,-0.006216560212420874,-0.010361133200188924,-0.006038016808899257,0.002299532897458111,0.023605120618820682,0.010267995779236082,-0.013360332135086028,-0.010117179832106082,-0.016577693412609798,0.00992076498181469,0.0018732772900542463,-0.0066569284307951004,-0.003092336355849934,0.02649845839442449,0.018450970702664046
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,1.000048787420357,0.999888742606906,-0.03184292116250398,-0.031680874044235585,-0.17103285220836906,0.3698832716142999,-0.4022071309959245,0.0966844376796262,0.1568474699942256,-0.21263634438057466,-0.3137195959268039,0.5395444946168122,0.19885041940593084,-0.06352379520673956,-0.031680874044235585,0.13532662419919128,-0.5263559403073785,-0.2623742146126704,-0.23053129345016643
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,0.9999951735924992,0.9999659225979509,0.10014622785847972,-0.010116557526698822,-0.14381455597557946,0.21016866788271782,-0.2426951505233754,0.04708003152689458,0.08190029470646046,-0.30505176096281444,-0.0002564494672983031,0.262610001486663,0.06635411190713836,0.09002967033178089,-0.010116557526698822,0.15638378223891924,-0.3053082104301128,0.02367555842464253,-0.07647066943383718
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,1.0000141012508088,0.9999556567805854,0.19100226051923008,0.05678947095371124,-0.09499501238484709,-0.12900486827472726,0.25538859379599715,-0.16483630548218,0.1286799797332927,-0.12800400824997596,-0.2744857761779287,0.15940722109719396,-0.22399988065957444,0.24779173147294134,0.05678947095371124,0.023791850813366766,-0.4024897844279046,0.47179161213251575,0.28078935161328566
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,1.0000144792224877,0.9999669449200121,-0.04655439829641752,-0.031952767590164535,-0.26845590858701907,0.014555597038238423,0.00040275489021847355,-0.007094631587118871,0.10601143184132167,0.43735706649532813,0.40978301785029647,-0.6140996963571514,-0.25390031154878057,-0.07850716588658206,-0.031952767590164535,-0.3324074774353627,0.8471400843456247,0.1753931456621985,0.22194754395861604
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,1.0000294817903814,0.9999650067677681,-0.06435385883308012,-0.19016666468086765,-0.333035459929351,0.16262208672790585,-0.036104079502784006,-0.02067206881561983,0.16906650810747031,0.3627127792517169,0.31964190127910386,-0.36977561862707486,-0.17041337320144523,-0.25452052351394777,-0.19016666468086765,-0.42493389671539306,0.6823546805308209,-0.08410715031250254,-0.019753291479422425
deepseek-coder-1.3b,base_0088,base_0085,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,1.000031807769902,0.9999804267921986,0.007437338730105061,-0.15568074894789646,-0.32783514331296615,0.17610466743668707,-0.026082394884292905,-0.21998927944951596,0.01414516302060978,0.42937638141811346,0.30667423816743,-0.20420160315598213,-0.1517304758762792,-0.14824341021779142,-0.15568074894789646,-0.2999738860940707,0.7360506195855434,0.0034870656584877757,-0.003950273071617272
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,1.0000002526187015,1.0000001630695938,-0.008529529058083636,0.0017265344338583794,-0.011509689453716332,-0.007397137121333881,-0.007516308103984162,-0.0024802555595673263,0.019484083567303183,0.005912600963422783,-0.00031624963709353526,0.010625860420086786,-0.018906826575050217,-0.0068029946242252545,0.0017265344338583794,-0.02570982119927545,0.005596351326329241,0.012103831950824963,0.020633361008908595
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,1.0000003484040827,1.0000001098732985,-0.007255644222479278,-0.00012070018473266803,-0.01766436735091914,-0.007648429423838562,-0.0023090161784076356,0.00010175569165121788,0.020546107562939744,0.002219636794080543,-0.0010750038851680133,0.01320542266608915,-0.02531279677475773,-0.007376344407211945,-0.00012070018473266803,-0.03268914118196964,0.001144632908912535,0.017936452367545784,0.02519209659002506
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000002827768713,1.0000000854467421,-0.0009622475205186224,-0.0007320633619532536,-0.009529578163648245,-0.011193786849150962,-0.0010663698822968816,-0.002215986558716144,0.02381324591945049,-0.000496175347250296,-0.01823804590004341,0.02062081033399854,-0.020723365012799227,-0.0016943108824718743,-0.0007320633619532536,-0.022417675895271105,-0.018734221247293736,0.019029054130327353,0.019991301650845974
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000002051189072,1.0000000498387993,0.003433376736193587,-0.004389874911762998,-0.007205729991882792,-0.00493989664915535,-0.0008349835868554133,-0.0016419327892271095,0.02687063844135283,-0.0027474276776247343,-0.03262762795278096,0.02408330310163495,-0.01214562664103816,-0.0009564981755694098,-0.004389874911762998,-0.01310212481660758,-0.03537505563040566,0.01118912846546875,0.007755751729275162
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,inner,1.000000224140502,1.0000000404131673,0.00358123088357519,-0.0027887800804332775,-0.011003427813505329,-0.00763547814913506,-0.004766096420960884,0.0010118382638522497,0.031198355477709154,-0.004348116451180835,-0.025819337620817118,0.020569628183561145,-0.01863890596264038,0.0007924508031419107,-0.0027887800804332775,-0.017846455159498467,-0.030167454071997946,0.019431356765782292,0.015850125882207106
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,inner,1.0000002355209432,1.000000074419369,0.0012547996556597652,-0.0022288481402590807,-0.01618592306052046,-0.005011051763151296,-0.006801655499506206,0.002027336219246994,0.029135098001369,-0.001666539081894066,-0.016508857207033767,0.015985479774514616,-0.021196974823671756,-0.0009740484845993137,-0.0022288481402590807,-0.022171023308271073,-0.018175396288927836,0.020222926339072442,0.018968126683412675
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,outer,1.0000001789687123,1.0000000307632728,-0.011360702933163049,0.0016652797285814916,-0.007704972691331302,-0.007718834669231769,-0.006788749599622492,-0.002505116788539526,0.018968179169980504,0.005911675369470426,0.003137358628354514,0.006395735580062123,-0.015423807360563035,-0.009695423204581555,0.0016652797285814916,-0.02511923056514459,0.009049033997824918,0.005728384155981481,0.017089087089144528
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,outer,1.0000003243859303,0.9999999445578148,-0.010500496861556774,-0.0005844950879706871,-0.01908199062704244,-0.007165166706109314,-0.0018616348395642055,9.393282827387713e-05,0.022192124649633077,0.001981062332300736,0.00549592531888099,0.009430359165039204,-0.02624715733315172,-0.011084991949527459,-0.0005844950879706871,-0.03733214928267917,0.00747698765118171,0.015162165383624263,0.025662662245181034
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,outer,1.0000001442933528,0.9999999754142157,-0.0024669512274085766,-0.00035041908988650214,-0.011236992576867139,-0.010486142235019865,-0.0020524944328463076,-0.0015694725684843851,0.023462282913523064,6.617654240132637e-05,-0.014201647485200308,0.018835491280651706,-0.021723134811887007,-0.0028173703172950787,-0.00035041908988650214,-0.0245405051291821,-0.014135470942798989,0.01890576449459193,0.021372715722000505
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,outer,1.000000114798739,0.9999999518217966,0.002020527899794773,-0.003588818746198252,-0.007843289569916645,-0.0045286926948379155,-0.0007329354884588451,-0.0008472111192848607,0.02733400401540781,-0.004473968470412109,-0.033741285039653846,0.02640150623661755,-0.012371982264754555,-0.0015682908464034785,-0.003588818746198252,-0.01394027311115803,-0.03821525351006594,0.010803691418351077,0.008783163518556302
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,outer,1.0000001714854132,0.9999999803810407,0.001415430344263037,-0.0012306389078935807,-0.011107117437224028,-0.007301902126204464,-0.0050534434925494694,0.0018927748398421247,0.031131342615966423,-0.005455189688961571,-0.024369198698703354,0.02007775144709234,-0.01840901956342849,0.00018479143636945805,-0.0012306389078935807,-0.018224228127059025,-0.02982438838766488,0.018593810999797948,0.01717838065553491
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,outer,1.0000001414425723,1.0000000007450238,-0.0009126677705553216,-0.00174824462703865,-0.015866270092982755,-0.004766556476476505,-0.007395421030891754,0.003440533166977031,0.029334624231901252,-0.0039088309173789075,-0.011910008074176637,0.013732700893073713,-0.02063282656945926,-0.0026609123975939713,-0.00174824462703865,-0.02329373896705323,-0.01581883899155545,0.01797191417186529,0.01888458194242061
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,margin,1.0000065867354138,1.0000171482666076,0.3202930571331553,-0.054008630577818545,-0.4684933473814482,-0.058651088054448824,-0.05468167114793939,0.033332207797596256,0.07855674322667844,-0.025263919928609054,-0.3763219202977108,0.6052491307617491,-0.527144435435897,0.2662844265553368,-0.054008630577818545,-0.26086000888056016,-0.4015858402263198,0.7934288619912337,0.4731358048580784
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,margin,1.0000024140361712,1.0000213327146632,0.33155856590648225,0.02746247500788883,0.3634806872051358,-0.11483517889375569,-0.0058314604058728875,-0.003740687938488479,-0.2772062236160707,-0.003748810180572,-1.0044461816299843,0.6873257332237167,0.24864550831138021,0.3590210409143711,0.02746247500788883,0.6076665492257513,-1.0081949918105562,0.11037553260299088,-0.22118303330349137
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,margin,1.0000121927686345,1.0000142111826085,0.14165250988488073,-0.02770459935018034,0.4612196745605547,-0.057730956730647,0.0598938095068285,-0.11249211641401188,-0.04034463359069196,-0.09581526822381925,-0.7108697330672501,0.38219333183830784,0.4034887178299078,0.1139479105347004,-0.02770459935018034,0.5174366283646084,-0.8066850012910695,-0.2895408072952074,-0.43119331718008813
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,margin,1.0000079729202493,1.000012633047914,0.14243527930277994,-0.08718997024249545,0.3552157392650037,-0.004176954267854499,-0.05344504131416662,-0.11576199896588868,-0.12786392442472053,0.08850861296063872,-0.1621102333596326,-0.03560684882602172,0.35103878499714924,0.055245309060284506,-0.08718997024249545,0.40628409405743393,-0.07360162039899387,-0.2957934759368647,-0.43822875523964466
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,15,margin,1.0000047526337097,1.0000077472066708,0.23260046893159758,-0.15681672762495036,0.25349983600584036,0.011576614534420743,0.021040595267827814,-0.1082282492086885,-0.016147602566202,0.060017703211342796,-0.6045695067542516,0.3070298627760395,0.2650764505402611,0.07578374130664722,-0.15681672762495036,0.3408601918469085,-0.5445518035429088,-0.18929270923361385,-0.42189317816521144
deepseek-coder-1.3b,base_0089,base_0124,test,flip_ba_mismatched,mismatched,91,1,no_shift,19,margin,1.00000832653883,1.0000095325711693,0.21815269292195644,-0.04424332809267873,0.1301187250750253,0.0170405006367932,0.051740069300765336,-0.13213122447469675,0.014011867866691466,0.14502613601171535,-0.8334189693427978,0.4337047361295503,0.1471592257118185,0.1739093648292777,-0.04424332809267873,0.32106859054109615,-0.6883928333310825,0.026750139117459215,-0.19140255380449722
deepseek-coder-1.3b,base_0090,base_0048,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,inner,0.9999999759435754,1.0000003042793948,-0.00555635173931694,0.0015998889907039228,0.022804582424620135,-0.012066556686608628,-0.012314702099579317,-0.0015816161522612731,-0.04141718973473479,-0.00520995877492973,0.018946597590187964,0.03479563451773793,0.01073802573801147,-0.003956462748613018,0.0015998889907039228,0.006781562989398415,0.013736638815258273,-0.014694488486624488,-0.009138136747307547
deepseek-coder-1.3b,base_0090,base_0048,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,inner,0.9999999911130841,1.000000296551664,-0.006002790230053567,0.00340154245396556,-0.0022223507354261207,-0.017079687355268665,-0.011798682246460072,-0.0019445982262151556,-0.026211927244139385,-0.004552072740418953,0.039549941191859395,0.02686093057073663,-0.01930203809069478,-0.0026012477760880073,0.00340154245396556,-0.02190328586678275,0.034997868451440484,0.01670079031460677,0.02270358054466034
deepseek-coder-1.3b,base_0090,base_0048,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,inner,1.0000000436022694,1.0000002149677576,0.0001442822010869725,0.008819818598860926,-0.00023341101787457963,-0.007442929659016032,-0.016569647537569013,-0.007085616067300628,-0.03108167137644091,-0.0010387386896603297,0.013614489826538456,0.04087359508686317,-0.007676340676890603,0.008964100799947899,0.008819818598860926,0.0012877601230573132,0.012575751136878088,0.0166404414768385,0.01649615927575153
deepseek-coder-1.3b,base_0090,base_0048,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,inner,1.0000000246470957,1.0000001233217017,-0.005518414942715186,0.0074183738575060165,0.007383373102725077,-0.004567328745759355,-0.020920693187021517,-0.005336501831974227,-0.036534437891858396,-0.009937040019352165,0.0009102775685977393,0.06710249076445818,0.0028160443569657245,0.00189995891479083,0.0074183738575060165,0.004716003271756558,-0.0090267624507544,-0.0009160854421748944,0.004602329500540292
